Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-276,69,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1
George Hirst,27,sct SCO,FW,25-269,21,10,10,0,0,0,0,0,0,0,0,0,0,4,0,0
Sammie Szmodics,23,ie IRL,LW,29-047,69,18,18,0,0,0,0,2,0,0,0,0,0,10,0,1
Jack Clarke,47,eng ENG,LW,23-353,21,11,9,2,2,0,0,0,0,0,0,0,0,6,0,1
Ben Johnson,18,eng ENG,RW,24-291,90,17,17,0,0,0,0,0,0,0,0,0,0,12,0,2
Omari Hutchinson,20,eng ENG,AM,21-011,90,27,25,2,0,1,0,1,0,0,0,0,0,23,0,1
Jens Cajuste,12,se SWE,DM,25-092,89,20,18,2,0,0,0,1,2,0,0,0,0,15,0,1
Massimo Luongo,25,au AUS,DM,32-046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Morsy,5,eg EGY,DM,33-061,90,34,33,1,1,0,0,1,0,0,0,0,0,31,0,1
Leif Davis,3,eng ENG,LB,24-303,90,36,29,7,0,0,0,3,5,2,2,0,0,24,0,1
Cameron Burgess,15,au AUS,CB,29-020,90,29,26,3,2,0,0,0,0,0,0,0,0,19,0,0
Dara O'Shea,26,ie IRL,CB,25-251,90,23,23,0,0,0,2,0,0,0,0,0,0,16,0,0
Axel Tuanzebe,40,cd COD,RB,26-362,90,35,29,6,0,0,0,0,6,0,0,0,0,19,0,0
Arijanet Muric,1,xk KVX,GK,26-003,90,45,26,19,5,0,0,0,0,0,0,0,0,26,0,0
