Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-123,90,21,2,7,7,7,6,21,1,0,0.0,0,0.0,9,26,13,1,1,1,3,0,11,1
Son Heung-min,7,kr KOR,LW,32-191,77,19,0,4,5,10,2,19,0,0,,0,,13,37,16,1,0,1,2,3,16,4
Richarlison,9,br BRA,LW,27-250,13,12,0,2,5,5,0,12,0,0,,0,,7,55,34,2,3,0,0,1,8,2
Dejan Kulusevski,21,se SWE,"RM,RW",24-265,90,37,2,8,11,19,3,37,2,1,50.0,0,0.0,17,199,133,5,2,1,5,4,23,2
Lucas Bergvall,15,se SWE,"CM,LM",18-348,90,57,7,20,32,8,0,57,4,2,50.0,1,25.0,20,94,34,1,1,0,4,0,31,2
Yves Bissouma,8,ml MLI,CM,28-138,45,19,3,10,8,1,0,19,2,0,0.0,2,100.0,8,55,37,1,0,0,1,0,8,0
James Maddison,10,eng ENG,LM,28-053,45,34,2,9,14,11,2,34,4,3,75.0,0,0.0,23,58,21,2,0,2,0,1,27,2
Pape Matar Sarr,29,sn SEN,RM,22-123,45,13,1,8,3,2,1,13,1,0,0.0,0,0.0,8,85,68,2,1,1,0,2,12,1
Brennan Johnson,22,wls WAL,RW,23-237,45,18,0,2,10,6,1,18,0,0,,0,,10,16,10,0,0,0,2,0,15,3
Djed Spence,24,eng ENG,LB,24-159,90,83,6,51,27,6,1,83,3,0,0.0,3,100.0,31,208,98,3,1,0,2,3,44,2
Archie Gray,14,eng ENG,CB,18-309,90,77,17,55,22,0,0,77,0,0,,0,,36,145,50,0,0,0,0,1,53,0
Radu Drăgușin,6,ro ROU,CB,22-347,90,46,13,30,16,1,1,46,1,0,0.0,0,0.0,18,100,76,1,0,0,0,0,25,0
Pedro Porro,23,es ESP,RB,25-124,90,62,6,24,15,23,2,62,0,0,,0,,14,109,60,2,0,1,1,0,36,3
Antonín Kinský,31,cz CZE,GK,21-308,90,51,44,51,0,0,0,51,0,0,,0,,30,138,73,0,0,0,0,0,32,0
