Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,38-015,76,7,6,0,0,0,0,1,0,0,0,0,0,2,1,1
Patson Daka,20,zm ZAM,FW,26-109,14,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Bobby De Cordova-Reid,14,jm JAM,LW,31-359,85,21,21,0,0,0,0,1,0,0,0,0,0,15,0,2
Oliver Skipp,22,eng ENG,"CM,LW",24-132,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Ayew,18,gh GHA,RW,33-137,86,35,30,5,1,0,0,5,0,4,3,0,0,19,0,1
Conor Coady,4,eng ENG,CB,31-336,4,4,3,1,1,0,0,0,0,0,0,0,0,3,0,0
Bilal El Khannouss,11,ma MAR,AM,20-261,76,32,28,4,1,0,0,4,1,0,0,0,0,19,0,1
Facundo Buonanotte,40,ar ARG,"FW,AM",20-034,14,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Boubakary Soumaré,24,fr FRA,"DM,CM",25-334,90,42,42,0,0,0,0,1,0,0,0,0,0,38,0,0
Harry Winks,8,eng ENG,"DM,CM",28-359,90,50,49,1,0,0,0,2,1,0,0,0,0,44,0,1
Victor Bernth Kristiansen,16,dk DEN,LB,22-041,90,38,31,6,0,0,0,1,6,0,0,0,0,27,1,2
Jannik Vestergaard,23,dk DEN,CB,32-176,90,35,34,1,1,0,0,0,0,0,0,0,0,31,0,0
Wout Faes,3,be BEL,CB,26-298,90,31,31,0,0,0,0,0,0,0,0,0,0,26,0,0
James Justin,2,eng ENG,RB,26-338,89,41,37,4,0,0,0,1,4,0,0,0,0,32,0,0
Woyo Coulibaly,25,fr FRA,RB,25-251,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Jakub Stolarczyk,41,pl POL,GK,24-038,90,40,26,14,7,0,0,0,0,0,0,0,0,20,0,0
