Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-133,90,29,0,1,13,15,5,29,3,0,0.0,3,100.0,15,57,6,0,1,0,1,4,24,7
Anthony Gordon,10,eng ENG,LW,23-343,90,49,0,2,20,27,7,49,3,0,0.0,2,66.7,28,307,181,6,5,5,3,0,38,10
Jacob Murphy,23,eng ENG,RW,29-343,86,35,3,4,15,16,2,35,2,2,100.0,0,0.0,19,97,51,1,0,1,1,1,28,9
William Osula,18,dk DEN,RW,21-181,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Joelinton,7,br BRA,LM,28-171,63,34,0,11,19,4,1,34,1,0,0.0,1,100.0,24,117,62,1,0,0,0,3,29,2
Joe Willock,28,eng ENG,LM,25-165,27,11,0,1,7,3,0,11,0,0,,0,,6,28,9,0,0,0,1,0,7,2
Sandro Tonali,8,it ITA,CM,24-269,90,63,0,14,36,14,4,63,0,0,,0,,35,247,149,4,1,0,1,1,45,3
Bruno Guimarães,39,br BRA,RM,27-077,86,45,7,17,17,12,1,45,3,1,33.3,0,0.0,24,179,64,1,0,0,2,3,28,2
Lewis Miley,67,eng ENG,RM,18-276,4,3,0,0,2,1,0,3,0,0,,0,,1,5,0,0,0,0,0,0,2,0
Lewis Hall,20,eng ENG,LB,20-146,86,55,3,16,30,10,1,55,0,0,,0,,20,68,12,0,0,0,2,0,24,3
Lloyd Kelly,25,eng ENG,LB,26-118,4,12,0,2,4,6,2,12,0,0,,0,,4,9,1,0,1,0,0,0,8,3
Dan Burn,33,eng ENG,CB,32-268,90,57,11,26,24,7,4,57,0,0,,0,,26,118,87,0,0,0,3,0,34,3
Fabian Schär,5,ch SUI,CB,33-043,90,65,11,36,21,8,3,65,0,0,,0,,35,253,169,2,2,0,0,0,43,3
Valentino Livramento,21,eng ENG,RB,22-081,63,30,3,11,18,2,1,30,1,0,0.0,1,100.0,14,105,52,2,1,0,1,1,17,1
Kieran Trippier,2,eng ENG,RB,34-135,27,36,1,13,16,8,0,36,0,0,,0,,13,51,29,0,0,0,2,0,23,1
Martin Dúbravka,1,sk SVK,GK,36-017,90,36,27,34,2,0,0,36,0,0,,0,,13,64,41,0,0,0,0,0,13,0
