Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Niclas Füllkrug,11,de GER,FW,31-316,55,13,1,1,7,5,3,13,0,0,,0,,4,7,0,0,0,0,1,0,10,0
Crysencio Summerville,7,nl NED,LM,23-052,35,17,0,5,9,4,2,17,1,0,0.0,1,100.0,7,68,37,2,2,1,0,0,7,1
Mohammed Kudus,14,gh GHA,"LM,RM",24-141,90,39,0,8,16,16,2,39,5,1,20.0,4,80.0,25,207,77,3,3,1,2,2,27,8
Tomáš Souček,28,cz CZE,CM,29-298,90,29,4,7,16,6,2,29,0,0,,0,,11,32,9,0,0,0,0,0,15,1
Lucas Paquetá,10,br BRA,CM,27-116,70,46,3,15,25,8,1,46,3,0,0.0,3,100.0,16,52,16,0,0,0,1,1,32,2
Oliver Scarles,57,eng ENG,"LB,RB",19-009,20,8,0,4,1,3,1,8,1,0,0.0,1,100.0,4,18,7,0,0,0,0,0,3,2
Jarrod Bowen,20,eng ENG,"RM,FW",28-001,90,30,1,2,8,20,8,30,3,2,66.7,1,33.3,16,115,56,2,0,2,5,1,15,5
Edson Álvarez,19,mx MEX,"DM,CM",27-058,89,58,5,24,32,2,0,58,2,0,0.0,2,100.0,29,199,106,1,0,0,0,1,31,1
Guido Rodríguez,24,ar ARG,CM,30-253,1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Emerson Palmieri,33,it ITA,LB,30-140,70,41,7,14,18,9,2,41,0,0,,0,,13,55,13,0,0,0,1,0,18,3
Vladimír Coufal,5,cz CZE,CB,32-121,20,15,3,12,1,2,0,15,0,0,,0,,3,26,6,0,0,0,0,0,8,0
Max Kilman,26,eng ENG,CB,27-212,90,63,10,44,18,1,1,63,3,1,33.3,0,0.0,34,212,110,1,0,0,0,0,41,0
Konstantinos Mavropanos,15,gr GRE,CB,27-010,45,52,4,21,28,3,3,52,0,0,,0,,35,157,85,0,0,0,2,0,38,0
Jean-Clair Todibo,25,fr FRA,CB,24-357,45,19,5,11,8,0,0,19,1,1,100.0,0,0.0,9,49,20,0,0,0,1,0,11,0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",27-025,90,51,5,23,21,7,0,51,3,1,33.3,1,33.3,17,75,37,0,0,0,1,0,23,0
Łukasz Fabiański,1,pl POL,GK,39-247,90,61,46,61,0,0,0,61,0,0,,0,,32,161,108,0,0,0,0,0,30,0
