Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Łukasz Fabiański,pl POL,39-247,90,6,1,5,83.3,2.2,8,26,30.8,49,6,46.9,36.1,7,42.9,36.1,18,0,0.0,3,19.0
