Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Niclas Füllkrug,11,de GER,FW,31-316,55,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Crysencio Summerville,7,nl NED,LM,23-052,35,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,1,0
Mohammed Kudus,14,gh GHA,"LM,RM",24-141,90,4,3,1,3,0,1,1,100.0,0,1,0,1,0,4,0,0
Tomáš Souček,28,cz CZE,CM,29-298,90,2,1,2,0,0,1,2,50.0,1,1,0,1,0,2,2,0
Lucas Paquetá,10,br BRA,CM,27-116,70,5,1,3,2,0,2,3,66.7,1,1,0,1,0,5,1,0
Oliver Scarles,57,eng ENG,"LB,RB",19-009,20,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jarrod Bowen,20,eng ENG,"RM,FW",28-001,90,3,3,0,1,2,1,2,50.0,1,0,0,0,1,4,1,0
Edson Álvarez,19,mx MEX,"DM,CM",27-058,89,2,0,2,0,0,2,3,66.7,1,1,1,0,1,3,7,0
Guido Rodríguez,24,ar ARG,CM,30-253,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Emerson Palmieri,33,it ITA,LB,30-140,70,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,5,0
Vladimír Coufal,5,cz CZE,CB,32-121,20,0,0,0,0,0,0,2,0.0,2,2,1,1,0,0,2,0
Max Kilman,26,eng ENG,CB,27-212,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,3,0
Konstantinos Mavropanos,15,gr GRE,CB,27-010,45,3,2,3,0,0,3,3,100.0,0,0,0,0,0,3,1,0
Jean-Clair Todibo,25,fr FRA,CB,24-357,45,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,3,0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",27-025,90,3,2,2,1,0,1,1,100.0,0,1,1,0,2,5,4,0
Łukasz Fabiański,1,pl POL,GK,39-247,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
