Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Niclas Füllkrug,11,de GER,FW,31-316,55,8,8,0,0,0,1,0,0,0,0,0,0,1,0,1
Crysencio Summerville,7,nl NED,LM,23-052,35,12,10,2,0,0,0,2,1,1,1,0,0,8,0,0
Mohammed Kudus,14,gh GHA,"LM,RM",24-141,90,27,25,1,1,0,0,1,0,0,0,0,0,21,1,0
Tomáš Souček,28,cz CZE,CM,29-298,90,24,23,1,1,0,1,0,0,0,0,0,0,14,0,1
Lucas Paquetá,10,br BRA,CM,27-116,70,34,28,4,2,0,0,0,0,0,0,0,0,25,2,1
Oliver Scarles,57,eng ENG,"LB,RB",19-009,20,5,4,0,0,0,0,0,0,0,0,0,0,2,1,0
Jarrod Bowen,20,eng ENG,"RM,FW",28-001,90,15,12,3,0,1,0,5,0,3,3,0,0,5,0,2
Edson Álvarez,19,mx MEX,"DM,CM",27-058,89,44,42,1,1,0,0,0,0,0,0,0,0,37,1,1
Guido Rodríguez,24,ar ARG,CM,30-253,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Emerson Palmieri,33,it ITA,LB,30-140,70,32,23,9,0,0,1,5,5,4,0,4,0,26,0,1
Vladimír Coufal,5,cz CZE,CB,32-121,20,11,8,3,0,0,0,0,3,0,0,0,0,6,0,1
Max Kilman,26,eng ENG,CB,27-212,90,54,52,2,2,0,0,0,0,0,0,0,0,46,0,0
Konstantinos Mavropanos,15,gr GRE,CB,27-010,45,43,40,3,3,1,1,0,0,0,0,0,0,37,0,0
Jean-Clair Todibo,25,fr FRA,CB,24-357,45,15,13,2,1,0,0,0,1,0,0,0,0,13,0,0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",27-025,90,37,26,11,0,0,0,1,11,0,0,0,0,32,0,0
Łukasz Fabiański,1,pl POL,GK,39-247,90,56,39,17,10,0,0,0,0,0,0,0,0,37,0,0
