Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
George Hirst,27,sct SCO,FW,26-057,70,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Liam Delap,19,eng ENG,FW,22-064,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jack Clarke,47,eng ENG,LW,24-141,70,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,0
Jaden Philogene Bidace,29,eng ENG,LW,23-064,5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Nathan Broadhead,33,wls WAL,LW,27-008,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ben Johnson,18,eng ENG,RW,25-079,90,2,1,1,1,0,1,1,100.0,0,3,0,3,0,2,5,0
Julio Enciso,9,py PAR,AM,21-080,75,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,1,0
Jack Taylor,14,ie IRL,AM,26-294,15,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0
Jens Cajuste,12,se SWE,DM,25-246,90,2,1,2,0,0,1,2,50.0,1,3,3,0,3,5,2,0
Sam Morsy,5,eg EGY,DM,33-215,90,1,1,1,0,0,0,0,,0,3,2,1,1,2,2,0
Leif Davis,3,eng ENG,LB,25-091,61,0,0,0,0,0,0,0,,0,2,1,1,1,1,2,0
Conor Townsend,22,eng ENG,LB,32-040,29,1,1,0,1,0,0,0,,0,0,0,0,0,1,4,0
Cameron Burgess,15,au AUS,CB,29-174,90,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,6,0
Dara O'Shea,26,ie IRL,CB,26-040,90,0,0,0,0,0,0,1,0.0,1,3,2,1,1,1,11,0
Axel Tuanzebe,40,cd COD,RB,27-150,90,3,3,3,0,0,3,3,100.0,0,0,0,0,2,5,5,1
Alex Palmer,31,eng ENG,GK,28-246,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
