Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,32-268,90,19,19,0,0,0,0,0,0,0,0,0,0,15,0,0
Callum Hudson-Odoi,14,eng ENG,LW,23-298,79,21,21,0,0,0,0,2,0,0,0,0,0,16,0,2
Ramón Sosa,24,py PAR,LW,25-000,11,7,6,1,0,0,0,1,0,1,0,1,0,3,0,0
Anthony Elanga,21,se SWE,RW,22-126,89,23,20,3,0,0,0,8,0,3,2,1,0,17,0,0
Jota Silva,20,pt POR,RW,25-030,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
Morgan Gibbs-White,10,eng ENG,AM,24-217,90,38,36,0,0,0,0,0,0,0,0,0,0,30,2,1
Elliot Anderson,8,eng ENG,DM,21-299,89,47,38,9,4,0,0,5,0,3,2,1,0,37,0,0
Taiwo Awoniyi,9,ng NGA,DM,27-019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahim Sangaré,6,ci CIV,DM,26-273,57,24,20,4,4,0,0,0,0,0,0,0,0,21,0,0
Ryan Yates,22,eng ENG,DM,26-284,33,15,14,1,1,0,0,0,0,0,0,0,0,12,0,0
Ola Aina,34,ng NGA,LB,27-328,90,56,44,12,1,0,0,5,11,0,0,0,0,41,0,4
Murillo,5,br BRA,CB,22-058,90,63,55,7,2,0,1,0,0,0,0,0,0,50,1,0
Nikola Milenković,31,rs SRB,CB,26-324,90,42,42,0,0,0,0,0,0,0,0,0,0,38,0,0
Neco Williams,7,wls WAL,RB,23-140,90,33,25,8,2,0,0,1,6,0,0,0,0,21,0,3
Matz Sels,26,be BEL,GK,32-187,90,22,16,5,3,0,0,0,0,0,0,0,0,10,1,0
