Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,32-268,90,35,3,4,20,11,6,35,2,1,50.0,0,0.0,25,77,29,2,0,2,3,2,30,6
Callum Hudson-Odoi,14,eng ENG,LW,23-298,79,28,0,2,7,19,3,28,1,1,100.0,0,0.0,17,145,77,3,1,1,0,2,23,7
Ramón Sosa,24,py PAR,LW,25-000,11,13,1,2,0,11,2,13,2,1,50.0,1,50.0,7,83,36,2,2,2,1,0,7,3
Anthony Elanga,21,se SWE,RW,22-126,89,29,0,1,11,17,4,29,1,0,0.0,0,0.0,17,114,61,4,0,3,3,0,18,5
Jota Silva,20,pt POR,RW,25-030,1,6,0,3,1,2,0,6,2,0,0.0,2,100.0,2,7,0,0,0,0,0,0,1,0
Morgan Gibbs-White,10,eng ENG,AM,24-217,90,49,2,5,27,17,6,49,3,1,33.3,2,66.7,29,93,25,2,0,1,1,4,38,3
Elliot Anderson,8,eng ENG,DM,21-299,89,58,0,7,36,16,4,58,5,2,40.0,1,20.0,34,138,68,1,1,0,4,2,36,8
Taiwo Awoniyi,9,ng NGA,DM,27-019,1,2,0,0,0,2,0,2,0,0,,0,,0,0,0,0,0,0,1,0,0,0
Ibrahim Sangaré,6,ci CIV,DM,26-273,57,38,1,12,22,5,2,38,0,0,,0,,18,59,23,0,2,0,2,0,18,1
Ryan Yates,22,eng ENG,DM,26-284,33,21,2,6,9,6,4,21,2,1,50.0,1,50.0,9,47,12,0,0,0,1,1,10,0
Ola Aina,34,ng NGA,LB,27-328,90,67,2,15,36,17,0,67,2,1,50.0,1,50.0,33,239,165,6,1,0,2,1,31,3
Murillo,5,br BRA,CB,22-058,90,71,12,42,26,3,1,71,0,0,,0,,32,159,97,2,0,0,0,0,37,0
Nikola Milenković,31,rs SRB,CB,26-324,90,46,3,25,20,1,1,46,0,0,,0,,21,74,43,0,0,0,0,0,27,0
Neco Williams,7,wls WAL,RB,23-140,90,39,0,16,11,13,3,39,1,0,0.0,0,0.0,18,78,47,3,0,1,0,3,20,2
Matz Sels,26,be BEL,GK,32-187,90,23,18,23,0,0,0,23,0,0,,0,,13,64,41,0,0,0,0,0,16,0
