Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alexander Isak,14,se SWE,FW,25-100,90,0,0,0,1,1,3,0,0,0,0,0,0,2,0,2,0.0
Anthony Gordon,10,eng ENG,"LW,LM",23-310,84,0,0,0,0,1,0,1,1,2,0,0,0,4,0,0,
Joe Willock,28,eng ENG,CM,25-132,6,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,
Jacob Murphy,23,eng ENG,"RW,RB",29-310,84,0,0,0,0,1,0,3,1,1,0,0,0,5,0,0,
Harvey Barnes,11,eng ENG,LM,27-021,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Joelinton,7,br BRA,"LM,CM,RB",28-138,90,0,0,0,0,1,0,0,0,1,0,0,0,7,2,0,100.0
Sandro Tonali,8,it ITA,CM,24-236,90,0,0,0,2,1,0,1,0,0,0,0,0,3,0,1,0.0
Bruno Guimarães,39,br BRA,RM,27-044,90,0,0,0,1,3,0,1,1,3,0,0,0,5,0,0,
Lewis Hall,20,eng ENG,LB,20-113,90,0,0,0,1,2,1,2,0,1,0,0,0,6,1,3,25.0
Dan Burn,33,eng ENG,CB,32-235,90,0,0,0,0,2,0,0,2,2,0,0,0,3,5,3,62.5
Fabian Schär,5,ch SUI,CB,33-010,90,1,0,0,3,0,0,0,0,3,0,0,0,7,1,1,50.0
Kieran Trippier,2,eng ENG,RB,34-102,57,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,
Valentino Livramento,21,eng ENG,CB,22-048,33,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,
Martin Dúbravka,1,sk SVK,GK,35-350,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
