Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-100,90,43,0,2,19,22,3,43,8,4,50.0,4,50.0,26,193,113,4,2,1,2,2,28,3
Anthony Gordon,10,eng ENG,"LW,LM",23-310,84,37,2,5,13,20,3,37,1,1,100.0,0,0.0,25,129,54,2,1,1,1,2,25,5
Joe Willock,28,eng ENG,CM,25-132,6,5,0,4,1,0,0,5,0,0,,0,,1,7,3,0,0,0,1,0,2,0
Jacob Murphy,23,eng ENG,"RW,RB",29-310,84,39,1,5,16,18,2,39,2,0,0.0,2,100.0,26,134,33,1,0,1,1,2,25,6
Harvey Barnes,11,eng ENG,LM,27-021,6,2,0,0,0,2,1,2,1,0,0.0,1,100.0,1,0,0,0,0,0,1,0,1,1
Joelinton,7,br BRA,"LM,CM,RB",28-138,90,44,1,6,20,18,3,44,2,0,0.0,2,100.0,20,68,19,0,0,0,1,1,29,1
Sandro Tonali,8,it ITA,CM,24-236,90,79,1,16,45,18,1,79,0,0,,0,,39,169,61,0,1,0,1,3,68,1
Bruno Guimarães,39,br BRA,RM,27-044,90,84,1,14,44,28,1,84,5,1,20.0,4,80.0,56,320,126,0,4,0,0,2,72,4
Lewis Hall,20,eng ENG,LB,20-113,90,59,4,21,20,18,2,59,0,0,,0,,34,165,75,1,0,1,2,1,37,5
Dan Burn,33,eng ENG,CB,32-235,90,52,11,33,17,2,1,52,0,0,,0,,26,136,61,0,0,0,0,0,33,0
Fabian Schär,5,ch SUI,CB,33-010,90,73,5,40,31,3,0,73,0,0,,0,,49,176,89,0,0,0,0,0,52,0
Kieran Trippier,2,eng ENG,RB,34-102,57,73,2,20,38,15,0,73,0,0,,0,,31,103,69,1,0,0,1,0,53,1
Valentino Livramento,21,eng ENG,CB,22-048,33,30,0,8,18,4,1,30,1,0,0.0,0,0.0,15,89,45,0,0,0,0,0,19,1
Martin Dúbravka,1,sk SVK,GK,35-350,90,41,26,41,0,0,0,41,0,0,,0,,25,114,60,0,0,0,0,0,23,0
