Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-100,90,27,26,1,0,0,0,0,0,0,0,0,0,22,0,1
Anthony Gordon,10,eng ENG,"LW,LM",23-310,84,27,26,0,0,0,0,1,0,0,0,0,0,24,1,0
Joe Willock,28,eng ENG,CM,25-132,6,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Jacob Murphy,23,eng ENG,"RW,RB",29-310,84,30,30,0,0,0,0,3,0,0,0,0,0,20,0,1
Harvey Barnes,11,eng ENG,LM,27-021,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Joelinton,7,br BRA,"LM,CM,RB",28-138,90,35,35,0,0,1,0,0,0,0,0,0,0,30,0,1
Sandro Tonali,8,it ITA,CM,24-236,90,73,72,1,0,1,2,1,1,0,0,0,0,65,0,2
Bruno Guimarães,39,br BRA,RM,27-044,90,74,73,1,1,0,1,1,0,0,0,0,0,63,0,2
Lewis Hall,20,eng ENG,LB,20-113,90,49,38,11,2,1,0,2,8,1,0,0,0,38,0,1
Dan Burn,33,eng ENG,CB,32-235,90,38,38,0,0,0,0,0,0,0,0,0,0,35,0,0
Fabian Schär,5,ch SUI,CB,33-010,90,63,58,3,3,0,0,0,0,0,0,0,0,55,2,1
Kieran Trippier,2,eng ENG,RB,34-102,57,68,60,8,2,0,0,3,4,2,2,0,0,61,0,1
Valentino Livramento,21,eng ENG,CB,22-048,33,28,21,6,1,0,0,1,5,0,0,0,0,25,1,0
Martin Dúbravka,1,sk SVK,GK,35-350,90,41,30,11,5,0,1,0,0,0,0,0,0,29,0,0
