Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Armando Broja,22,al ALB,FW,23-110,74,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0
Beto,14,gw GNB,FW,26-333,16,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Iliman Ndiaye,10,sn SEN,"LW,LM",24-298,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Jack Harrison,11,eng ENG,RW,28-039,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jesper Lindstrøm,29,dk DEN,"RM,RW",24-304,45,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
Abdoulaye Doucouré,16,ml MLI,"LM,CM",31-363,90,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,0,1
Idrissa Gana Gueye,27,sn SEN,CM,35-094,67,4,4,1,3,0,2,2,100.0,0,1,0,1,1,5,0,0
Dominic Calvert-Lewin,9,eng ENG,FW,27-288,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Orel Mangala,8,be BEL,"RM,CM",26-286,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Vitaliy Mykolenko,19,ua UKR,LB,25-214,90,3,1,2,0,1,0,1,0.0,1,0,0,0,2,5,2,0
Jarrad Branthwaite,32,eng ENG,CB,22-185,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,5,0
James Tarkowski,6,eng ENG,CB,32-040,90,3,2,2,0,1,1,1,100.0,0,0,0,0,1,4,4,0
Ashley Young,18,eng ENG,RB,39-173,67,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Nathan Patterson,2,sct SCO,RB,23-074,23,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jordan Pickford,1,eng ENG,GK,30-297,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
