Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Mathys Tel,11,fr FRA,FW,19-305,66,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0
Dejan Kulusevski,21,se SWE,"RM,FW",24-307,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Wilson Odobert,28,fr FRA,LW,20-090,66,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0.0
Son Heung-min,7,kr KOR,"FW,LW",32-233,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brennan Johnson,22,wls WAL,RW,23-279,90,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,
James Maddison,10,eng ENG,LM,28-095,81,1,0,0,1,2,0,8,0,3,0,0,0,5,0,0,
Timo Werner,16,de GER,LW,28-357,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rodrigo Bentancur,30,uy URU,CM,27-246,66,1,0,0,2,2,0,0,2,1,0,0,0,5,3,1,75.0
Pape Matar Sarr,29,sn SEN,"CM,RM",22-165,24,1,0,0,2,1,0,0,1,1,0,0,0,2,0,0,
Lucas Bergvall,15,se SWE,"RM,LM,CM",19-024,90,0,0,0,1,0,0,0,0,2,0,0,0,4,1,0,100.0
Destiny Udogie,13,it ITA,LB,22-090,66,0,0,0,2,2,0,0,0,5,0,0,0,5,0,0,
Djed Spence,24,eng ENG,LB,24-201,24,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,100.0
Kevin Danso,4,at AUT,CB,26-160,90,0,0,0,1,1,0,0,0,1,0,0,0,3,1,1,50.0
Archie Gray,14,eng ENG,CB,18-351,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0
Pedro Porro,23,es ESP,RB,25-166,90,0,0,0,1,1,0,6,3,1,0,0,0,6,1,0,100.0
Guglielmo Vicario,1,it ITA,GK,28-142,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
