Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Mathys Tel,11,fr FRA,FW,19-305,66,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Dejan Kulusevski,21,se SWE,"RM,FW",24-307,24,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Wilson Odobert,28,fr FRA,LW,20-090,66,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Son Heung-min,7,kr KOR,"FW,LW",32-233,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Brennan Johnson,22,wls WAL,RW,23-279,90,1,1,1,0,0,1,2,50.0,1,2,0,2,0,1,1,0
James Maddison,10,eng ENG,LM,28-095,81,4,3,1,2,1,0,0,,0,1,0,1,0,4,1,0
Timo Werner,16,de GER,LW,28-357,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rodrigo Bentancur,30,uy URU,CM,27-246,66,4,1,2,2,0,2,4,50.0,2,0,0,0,2,6,2,0
Pape Matar Sarr,29,sn SEN,"CM,RM",22-165,24,2,1,0,2,0,2,2,100.0,0,1,0,1,1,3,0,0
Lucas Bergvall,15,se SWE,"RM,LM,CM",19-024,90,5,2,0,4,1,2,3,66.7,1,2,1,1,0,5,0,0
Destiny Udogie,13,it ITA,LB,22-090,66,7,5,1,6,0,2,2,100.0,0,0,0,0,0,7,1,0
Djed Spence,24,eng ENG,LB,24-201,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Kevin Danso,4,at AUT,CB,26-160,90,1,1,0,1,0,1,2,50.0,1,4,4,0,0,1,1,0
Archie Gray,14,eng ENG,CB,18-351,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
Pedro Porro,23,es ESP,RB,25-166,90,2,1,1,1,0,2,3,66.7,1,0,0,0,3,5,3,0
Guglielmo Vicario,1,it ITA,GK,28-142,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
