Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Mathys Tel,11,fr FRA,FW,19-305,66,11,0,2,3,6,2,11,2,0,0.0,2,100.0,8,20,4,0,0,0,0,1,7,0
Dejan Kulusevski,21,se SWE,"RM,FW",24-307,24,10,0,2,5,3,1,10,2,1,50.0,1,50.0,7,24,1,0,1,0,3,1,7,2
Wilson Odobert,28,fr FRA,LW,20-090,66,34,0,2,13,19,8,34,5,2,40.0,2,40.0,25,236,113,4,2,4,1,0,25,9
Son Heung-min,7,kr KOR,"FW,LW",32-233,24,11,1,1,3,7,3,11,1,0,0.0,0,0.0,7,38,26,2,0,0,1,0,9,3
Brennan Johnson,22,wls WAL,RW,23-279,90,29,2,6,14,11,3,29,2,1,50.0,1,50.0,23,147,79,3,1,1,1,0,20,5
James Maddison,10,eng ENG,LM,28-095,81,75,1,16,37,23,1,75,6,1,16.7,3,50.0,52,240,70,0,0,0,1,1,51,3
Timo Werner,16,de GER,LW,28-357,9,4,0,1,0,3,0,4,0,0,,0,,4,18,12,0,0,0,0,0,4,2
Rodrigo Bentancur,30,uy URU,CM,27-246,66,53,5,13,33,7,2,53,3,2,66.7,0,0.0,37,136,44,0,1,0,0,0,37,1
Pape Matar Sarr,29,sn SEN,"CM,RM",22-165,24,13,1,3,5,5,2,13,0,0,,0,,9,36,6,0,0,0,0,0,8,0
Lucas Bergvall,15,se SWE,"RM,LM,CM",19-024,90,70,2,10,48,12,0,70,4,2,50.0,2,50.0,48,274,119,1,0,0,4,0,48,1
Destiny Udogie,13,it ITA,LB,22-090,66,47,3,14,28,6,1,47,0,0,,0,,33,173,93,3,2,1,1,1,31,1
Djed Spence,24,eng ENG,LB,24-201,24,22,2,7,9,7,1,22,3,0,0.0,2,66.7,20,71,39,0,1,0,1,1,17,4
Kevin Danso,4,at AUT,CB,26-160,90,103,11,58,40,5,2,103,0,0,,0,,83,336,146,1,0,0,3,0,87,0
Archie Gray,14,eng ENG,CB,18-351,90,84,10,48,36,0,0,84,1,0,0.0,1,100.0,69,332,139,0,0,0,1,0,74,0
Pedro Porro,23,es ESP,RB,25-166,90,76,5,24,32,20,1,76,1,0,0.0,1,100.0,48,188,78,1,1,0,1,0,43,3
Guglielmo Vicario,1,it ITA,GK,28-142,90,35,24,34,1,0,0,35,0,0,,0,,26,106,67,0,0,0,0,0,22,0
