Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-296,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Sammie Szmodics,23,ie IRL,LW,29-067,63,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0
Jack Clarke,47,eng ENG,LW,24-007,27,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Omari Hutchinson,20,eng ENG,"RW,AM",21-031,78,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,0,0
Nathan Broadhead,33,wls WAL,AM,26-239,12,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Conor Chaplin,10,eng ENG,AM,27-288,73,2,1,0,2,0,1,1,100.0,0,2,0,2,0,2,0,0
Wes Burns,7,wls WAL,RW,30-007,17,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Jens Cajuste,12,se SWE,DM,25-112,73,3,1,3,0,0,3,7,42.9,4,0,0,0,0,3,0,0
Jack Taylor,14,ie IRL,DM,26-160,17,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Sam Morsy,5,eg EGY,DM,33-081,90,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,2,0
Leif Davis,3,eng ENG,LB,24-323,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,4,0
Cameron Burgess,15,au AUS,CB,29-040,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,4,0
Dara O'Shea,26,ie IRL,CB,25-271,90,1,1,1,0,0,0,0,,0,1,1,0,0,1,4,0
Axel Tuanzebe,40,cd COD,RB,27-016,78,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,3,0
Harry Clarke,2,eng ENG,RB,23-273,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Arijanet Muric,1,xk KVX,GK,26-023,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
