Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-296,90,16,1,2,5,9,2,16,4,1,25.0,3,75.0,10,78,40,2,1,1,2,4,11,4
Sammie Szmodics,23,ie IRL,LW,29-067,63,13,1,3,7,3,1,13,1,0,0.0,1,100.0,7,11,0,0,0,0,2,1,11,5
Jack Clarke,47,eng ENG,LW,24-007,27,15,0,1,7,7,1,15,1,1,100.0,0,0.0,10,78,22,1,1,0,1,1,10,3
Omari Hutchinson,20,eng ENG,"RW,AM",21-031,78,31,0,4,12,16,4,31,4,0,0.0,3,75.0,19,162,97,5,2,3,1,1,24,6
Nathan Broadhead,33,wls WAL,AM,26-239,12,7,0,0,3,4,0,7,0,0,,0,,3,44,27,1,1,0,0,0,5,0
Conor Chaplin,10,eng ENG,AM,27-288,73,33,0,9,19,8,0,33,3,2,66.7,1,33.3,21,201,138,4,3,0,1,0,23,1
Wes Burns,7,wls WAL,RW,30-007,17,14,0,1,7,6,0,14,2,1,50.0,1,50.0,7,37,7,0,0,0,2,1,9,3
Jens Cajuste,12,se SWE,DM,25-112,73,38,2,12,21,5,0,38,0,0,,0,,20,204,153,3,2,0,1,0,25,0
Jack Taylor,14,ie IRL,DM,26-160,17,20,0,5,8,7,0,20,0,0,,0,,9,97,58,1,1,0,0,0,15,0
Sam Morsy,5,eg EGY,DM,33-081,90,50,2,15,27,8,0,50,0,0,,0,,23,139,68,0,1,0,1,0,31,0
Leif Davis,3,eng ENG,LB,24-323,90,56,4,24,14,19,3,56,4,3,75.0,1,25.0,18,127,85,3,1,1,2,1,23,6
Cameron Burgess,15,au AUS,CB,29-040,90,66,12,42,18,6,4,66,0,0,,0,,28,155,84,0,0,0,1,0,45,2
Dara O'Shea,26,ie IRL,CB,25-271,90,72,13,40,26,6,1,72,0,0,,0,,40,232,125,1,0,0,1,0,51,0
Axel Tuanzebe,40,cd COD,RB,27-016,78,40,2,26,12,2,0,40,0,0,,0,,17,72,24,0,0,0,0,1,25,0
Harry Clarke,2,eng ENG,RB,23-273,12,22,1,4,11,7,1,22,0,0,,0,,7,41,15,0,0,0,0,0,12,1
Arijanet Muric,1,xk KVX,GK,26-023,90,38,32,38,0,0,0,38,0,0,,0,,18,106,53,0,0,0,0,0,10,0
