Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-310,83,14,14,0,0,1,0,0,0,0,0,0,0,10,0,0
Ali Al Hamadi,16,iq IRQ,FW,22-288,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Omari Hutchinson,20,eng ENG,"LW,RM",21-045,90,39,39,0,0,0,0,3,0,0,0,0,0,30,0,1
Wes Burns,7,wls WAL,RW,30-021,83,21,21,0,0,0,0,2,0,0,0,0,0,14,0,1
Ben Johnson,18,eng ENG,RB,24-325,7,6,6,0,0,0,0,1,0,0,0,0,0,4,0,1
Conor Chaplin,10,eng ENG,AM,27-302,74,20,18,2,0,1,0,0,0,0,0,0,0,17,0,0
Jack Taylor,14,ie IRL,"CM,AM",26-174,16,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Jens Cajuste,12,se SWE,DM,25-126,74,34,29,5,3,0,0,0,2,0,0,0,0,32,0,0
Jack Clarke,47,eng ENG,"LM,DM",24-021,16,9,8,1,0,0,1,1,0,1,1,0,0,8,0,0
Sam Morsy,5,eg EGY,"DM,CM",33-095,90,46,41,4,4,0,1,2,0,0,0,0,0,36,1,0
Leif Davis,3,eng ENG,LB,24-337,90,45,34,11,3,0,0,7,6,2,0,1,0,32,0,0
Cameron Burgess,15,au AUS,CB,29-054,90,67,57,8,4,0,0,0,0,0,0,0,0,56,2,0
Dara O'Shea,26,ie IRL,CB,25-285,90,54,54,0,0,0,0,1,0,0,0,0,0,44,0,0
Harry Clarke,2,eng ENG,"RB,CB",23-287,90,45,42,3,0,0,0,0,3,0,0,0,0,37,0,1
Arijanet Muric,1,xk KVX,GK,26-037,90,48,44,3,1,0,1,0,0,0,0,0,0,40,1,0
