Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Mikel Merino,23,es ESP,"FW,LM",28-260,90,32,0,1,18,13,2,32,2,0,0.0,2,100.0,17,104,79,1,1,0,1,4,19,3
Leandro Trossard,19,be BEL,"LW,FW",30-095,90,48,0,1,22,25,4,48,1,1,100.0,0,0.0,32,179,57,1,1,0,1,2,39,7
Ethan Nwaneri,53,eng ENG,RW,17-353,57,39,0,3,8,28,1,39,3,0,0.0,3,100.0,25,188,92,7,2,1,0,4,29,11
Gabriel Martinelli,11,br BRA,RW,23-264,33,19,1,2,3,15,5,19,3,1,33.3,1,33.3,13,119,56,5,0,2,2,0,12,6
Declan Rice,41,eng ENG,"LM,CM",26-054,90,80,1,6,42,33,5,80,2,1,50.0,1,50.0,51,336,174,3,2,0,1,1,64,4
Thomas Partey,5,gh GHA,CM,31-269,75,75,2,7,47,23,0,75,3,2,66.7,1,33.3,46,231,143,2,3,0,0,0,55,2
Kieran Tierney,3,sct SCO,LW,27-277,15,6,0,0,1,5,0,6,0,0,,0,,2,25,16,1,1,0,0,0,6,4
Martin Ødegaard,8,no NOR,RM,26-082,90,94,0,5,34,56,4,94,5,1,20.0,4,80.0,54,352,137,4,3,2,3,1,77,6
Riccardo Calafiori,33,it ITA,LB,22-294,57,31,2,3,14,14,2,31,1,0,0.0,1,100.0,15,114,72,3,2,0,0,0,20,3
Myles Lewis-Skelly,49,eng ENG,LB,18-164,33,17,0,1,10,6,0,17,0,0,,0,,13,93,54,0,1,0,0,0,16,2
Gabriel Magalhães,6,br BRA,CB,27-080,90,79,10,16,54,9,0,79,0,0,,0,,48,169,100,1,2,0,0,0,57,1
William Saliba,2,fr FRA,CB,23-350,90,96,6,26,62,9,2,96,0,0,,0,,62,298,157,1,2,0,0,0,73,0
Jurriën Timber,12,nl NED,RB,23-265,90,86,2,9,38,39,5,86,4,3,75.0,1,25.0,50,183,115,6,3,2,1,1,58,11
David Raya,22,es ESP,GK,29-175,90,35,22,31,4,0,0,35,0,0,,0,,25,120,90,0,0,0,0,0,21,0
