Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Mikel Merino,23,es ESP,"FW,LM",28-260,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Leandro Trossard,19,be BEL,"LW,FW",30-095,90,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0
Ethan Nwaneri,53,eng ENG,RW,17-353,57,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0
Gabriel Martinelli,11,br BRA,RW,23-264,33,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0
Declan Rice,41,eng ENG,"LM,CM",26-054,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0
Thomas Partey,5,gh GHA,CM,31-269,75,3,2,1,2,0,1,1,100.0,0,1,0,1,0,3,0,0
Kieran Tierney,3,sct SCO,LW,27-277,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Martin Ødegaard,8,no NOR,RM,26-082,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Riccardo Calafiori,33,it ITA,LB,22-294,57,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Myles Lewis-Skelly,49,eng ENG,LB,18-164,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Gabriel Magalhães,6,br BRA,CB,27-080,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0
William Saliba,2,fr FRA,CB,23-350,90,1,1,0,1,0,0,0,,0,0,0,0,3,4,4,0
Jurriën Timber,12,nl NED,RB,23-265,90,2,1,1,1,0,2,2,100.0,0,1,0,1,0,2,2,0
David Raya,22,es ESP,GK,29-175,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
