Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Mikel Merino,23,es ESP,"FW,LM",28-260,90,0,0,0,1,2,0,0,0,1,0,0,0,2,1,6,14.3
Leandro Trossard,19,be BEL,"LW,FW",30-095,90,1,0,0,2,1,0,2,0,2,0,0,0,1,0,0,
Ethan Nwaneri,53,eng ENG,RW,17-353,57,0,0,0,0,0,1,4,0,0,0,0,0,3,1,0,100.0
Gabriel Martinelli,11,br BRA,RW,23-264,33,0,0,0,3,0,0,4,0,0,0,0,0,1,0,1,0.0
Declan Rice,41,eng ENG,"LM,CM",26-054,90,0,0,0,0,0,0,4,1,1,0,0,0,7,1,1,50.0
Thomas Partey,5,gh GHA,CM,31-269,75,0,0,0,2,0,0,1,0,2,0,0,0,3,0,1,0.0
Kieran Tierney,3,sct SCO,LW,27-277,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Martin Ødegaard,8,no NOR,RM,26-082,90,0,0,0,0,0,0,6,0,0,0,0,0,6,1,0,100.0
Riccardo Calafiori,33,it ITA,LB,22-294,57,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0
Myles Lewis-Skelly,49,eng ENG,LB,18-164,33,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,
Gabriel Magalhães,6,br BRA,CB,27-080,90,0,0,0,1,1,0,0,1,0,0,0,0,4,1,0,100.0
William Saliba,2,fr FRA,CB,23-350,90,0,0,0,0,0,0,1,3,1,0,0,0,4,5,0,100.0
Jurriën Timber,12,nl NED,RB,23-265,90,0,0,0,1,0,0,2,0,1,0,0,0,4,0,1,0.0
David Raya,22,es ESP,GK,29-175,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
