Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rasmus Højlund,9,dk DEN,FW,21-326,78,12,0,1,3,8,0,12,1,0,0.0,1,100.0,7,45,16,0,1,0,2,1,10,4
Joshua Zirkzee,11,nl NED,FW,23-218,12,5,0,0,4,1,0,5,0,0,,0,,1,1,0,0,0,0,0,0,1,0
Bruno Fernandes,8,pt POR,AM,30-109,46,39,0,3,13,23,2,39,3,1,33.3,2,66.7,26,108,40,0,1,0,1,3,32,0
Amad Diallo,16,ci CIV,AM,22-168,78,43,0,4,16,24,1,43,4,0,0.0,4,100.0,20,126,44,2,3,0,2,5,21,5
Alejandro Garnacho,17,ar ARG,AM,20-178,12,9,0,1,0,8,1,9,2,1,50.0,1,50.0,7,33,14,1,0,0,0,1,7,2
Kobbie Mainoo,37,eng ENG,CM,19-251,62,35,0,4,22,10,3,35,1,0,0.0,1,100.0,13,87,67,2,0,1,0,1,26,5
Casemiro,18,br BRA,CM,32-307,28,30,0,6,15,9,4,30,0,0,,0,,13,29,14,0,0,0,0,0,23,1
Manuel Ugarte Ribeiro,25,uy URU,CM,23-259,62,50,1,15,32,5,0,50,0,0,,0,,21,77,22,0,0,0,3,0,31,1
Christian Eriksen,14,dk DEN,CM,32-316,28,27,0,3,16,10,1,27,1,0,0.0,1,100.0,15,63,16,0,0,0,0,0,17,1
Diogo Dalot,20,pt POR,WB,25-283,90,70,4,15,25,30,3,70,1,0,0.0,1,100.0,34,171,95,5,2,1,2,0,39,9
Noussair Mazraoui,3,ma MAR,"WB,CB",27-042,90,75,5,24,33,18,2,75,0,0,,0,,33,173,77,1,0,0,1,0,46,4
Lisandro Martínez,6,ar ARG,CB,26-343,90,54,4,24,22,8,1,54,0,0,,0,,30,167,113,0,1,0,1,1,35,0
Harry Maguire,5,eng ENG,CB,31-296,90,71,8,38,32,2,1,71,0,0,,0,,29,197,95,1,0,0,0,0,40,0
Leny Yoro,15,fr FRA,CB,19-043,62,44,3,23,22,0,0,44,0,0,,0,,25,73,34,0,0,0,0,0,31,0
Antony,21,br BRA,WB,24-306,28,29,0,6,3,20,1,29,5,2,40.0,3,60.0,13,68,40,0,2,0,0,0,17,1
André Onana,24,cm CMR,GK,28-268,90,28,23,28,0,0,0,28,0,0,,0,,12,51,22,0,0,0,0,0,9,0
