Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Rasmus Højlund,9,dk DEN,FW,21-326,78,0,0,0,0,1,0,0,0,0,0,0,0,2,2,5,28.6
Joshua Zirkzee,11,nl NED,FW,23-218,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
Bruno Fernandes,8,pt POR,AM,30-109,46,2,1,1,2,1,0,3,0,1,0,0,0,3,0,1,0.0
Amad Diallo,16,ci CIV,AM,22-168,78,0,0,0,2,2,0,2,2,2,0,0,0,10,0,2,0.0
Alejandro Garnacho,17,ar ARG,AM,20-178,12,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,
Kobbie Mainoo,37,eng ENG,CM,19-251,62,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0.0
Casemiro,18,br BRA,CM,32-307,28,0,0,0,0,1,0,2,0,1,0,0,0,2,1,1,50.0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-259,62,1,0,0,0,2,0,0,1,2,0,0,0,4,0,0,
Christian Eriksen,14,dk DEN,CM,32-316,28,0,0,0,1,0,0,5,1,0,0,0,0,2,0,0,
Diogo Dalot,20,pt POR,WB,25-283,90,0,0,0,1,1,1,2,1,1,0,0,0,8,3,1,75.0
Noussair Mazraoui,3,ma MAR,"WB,CB",27-042,90,0,0,0,1,0,0,1,2,2,0,0,0,3,0,1,0.0
Lisandro Martínez,6,ar ARG,CB,26-343,90,0,0,0,1,0,0,1,0,2,0,0,0,3,0,1,0.0
Harry Maguire,5,eng ENG,CB,31-296,90,0,0,0,1,1,0,0,4,1,0,0,0,2,2,2,50.0
Leny Yoro,15,fr FRA,CB,19-043,62,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,
Antony,21,br BRA,WB,24-306,28,0,0,0,0,1,0,2,0,2,0,0,0,2,0,0,
André Onana,24,cm CMR,GK,28-268,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
