Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Michail Antonio,9,jm JAM,FW,34-170,45,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0.0
Crysencio Summerville,7,nl NED,LW,22-320,45,0,0,0,0,2,1,0,0,0,0,0,0,3,0,1,0.0
Mohammed Kudus,14,gh GHA,"RW,LW",24-043,90,0,0,0,2,3,0,3,1,1,0,0,0,5,0,3,0.0
Jarrod Bowen,20,eng ENG,"FW,RW",27-269,90,0,0,0,4,2,0,2,1,2,0,0,0,0,0,2,0.0
Tomáš Souček,28,cz CZE,AM,29-200,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,20.0
Lucas Paquetá,10,br BRA,AM,27-018,45,0,0,0,3,0,0,4,0,0,0,0,0,6,1,2,33.3
Guido Rodríguez,24,ar ARG,DM,30-155,69,1,0,0,1,1,0,1,0,0,0,0,0,4,0,0,
Carlos Soler,4,es ESP,DM,27-256,21,1,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0.0
Edson Álvarez,19,mx MEX,DM,26-326,81,1,0,0,3,2,0,0,3,3,0,0,0,5,1,1,50.0
Danny Ings,18,eng ENG,DM,32-053,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Emerson Palmieri,33,it ITA,LB,30-042,56,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0.0
Vladimír Coufal,5,cz CZE,RB,32-023,34,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
Max Kilman,26,eng ENG,CB,27-114,90,0,0,0,2,1,0,0,1,0,0,0,0,4,3,2,60.0
Konstantinos Mavropanos,15,gr GRE,CB,26-278,90,0,0,0,1,0,1,0,1,1,0,0,0,1,4,0,100.0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",26-293,90,0,0,0,0,2,0,1,2,2,0,0,0,3,0,1,0.0
Alphonse Areola,23,fr FRA,GK,31-200,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
