Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Joshua Zirkzee,11,nl NED,FW,23-326,54,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,33.3
Rasmus Højlund,9,dk DEN,FW,22-068,36,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0.0
Bruno Fernandes,8,pt POR,AM,30-217,81,0,0,0,0,1,0,1,1,2,0,0,0,3,1,1,50.0
Kobbie Mainoo,37,eng ENG,CM,19-359,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Alejandro Garnacho,17,ar ARG,AM,20-286,54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Mason Mount,7,eng ENG,AM,26-093,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Christian Eriksen,14,dk DEN,"CM,AM",33-058,90,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,
Manuel Ugarte Ribeiro,25,uy URU,CM,24-002,90,1,0,0,1,2,0,1,1,2,0,0,0,11,2,1,66.7
Harry Amass,41,eng ENG,WB,18-028,54,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Patrick Dorgu,13,dk DEN,WB,20-169,36,0,0,0,4,1,1,1,0,1,0,0,0,3,0,0,
Diogo Dalot,20,pt POR,WB,26-026,90,0,0,0,0,0,0,1,1,3,0,0,0,4,0,0,
Leny Yoro,15,fr FRA,CB,19-151,90,1,0,0,0,0,0,0,1,0,0,0,0,5,1,0,100.0
Victor Lindelöf,2,se SWE,CB,30-270,90,0,0,0,1,0,0,0,1,1,0,0,0,3,0,4,0.0
Noussair Mazraoui,3,ma MAR,CB,27-150,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,20.0
Luke Shaw,23,eng ENG,CB,29-275,13,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,
Altay Bayındır,1,tr TUR,GK,26-364,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
