Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Joshua Zirkzee,11,nl NED,FW,23-326,54,16,15,1,0,1,0,0,0,0,0,0,0,10,0,0
Rasmus Højlund,9,dk DEN,FW,22-068,36,12,12,0,0,0,0,1,0,0,0,0,0,10,0,0
Bruno Fernandes,8,pt POR,AM,30-217,81,47,39,7,1,0,1,1,1,1,0,0,0,33,1,1
Kobbie Mainoo,37,eng ENG,CM,19-359,9,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0
Alejandro Garnacho,17,ar ARG,AM,20-286,54,14,14,0,0,0,0,0,0,0,0,0,0,9,0,2
Mason Mount,7,eng ENG,AM,26-093,36,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0
Christian Eriksen,14,dk DEN,"CM,AM",33-058,90,49,44,5,3,0,1,1,1,1,0,0,0,43,0,1
Manuel Ugarte Ribeiro,25,uy URU,CM,24-002,90,46,45,1,1,0,1,1,0,0,0,0,0,40,0,2
Harry Amass,41,eng ENG,WB,18-028,54,18,13,5,0,0,0,0,5,0,0,0,0,16,0,0
Patrick Dorgu,13,dk DEN,WB,20-169,36,24,16,8,1,0,1,1,7,0,0,0,0,22,0,0
Diogo Dalot,20,pt POR,WB,26-026,90,39,33,6,0,0,0,1,6,0,0,0,0,31,0,1
Leny Yoro,15,fr FRA,CB,19-151,90,70,70,0,0,0,0,0,0,0,0,0,0,65,0,0
Victor Lindelöf,2,se SWE,CB,30-270,90,42,41,1,1,0,0,0,0,0,0,0,0,40,0,0
Noussair Mazraoui,3,ma MAR,CB,27-150,77,31,29,2,0,0,0,0,0,0,0,0,0,27,0,0
Luke Shaw,23,eng ENG,CB,29-275,13,15,15,0,0,0,0,1,0,0,0,0,0,13,0,0
Altay Bayındır,1,tr TUR,GK,26-364,90,61,50,11,1,0,0,0,0,0,0,0,0,32,0,0
