Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Liam Delap,19,eng ENG,FW,21-226,72,1,0,0,1,4,0,0,0,0,0,0,0,3,2,0,100.0
George Hirst,27,sct SCO,FW,25-219,18,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,66.7
Sammie Szmodics,23,ie IRL,LW,28-363,61,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0.0
Jack Clarke,47,eng ENG,LW,23-303,29,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,
Wes Burns,7,wls WAL,RW,29-303,72,0,0,0,0,1,0,5,0,2,0,0,0,6,0,1,0.0
Conor Chaplin,10,eng ENG,RW,27-218,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Omari Hutchinson,20,eng ENG,AM,20-327,90,1,0,0,2,1,0,4,3,0,0,0,0,2,0,0,
Jens Cajuste,12,se SWE,DM,25-042,60,0,0,0,2,1,0,1,0,1,0,0,0,2,0,0,
Jack Taylor,14,ie IRL,DM,26-090,30,1,0,0,3,0,0,0,1,0,0,0,0,3,1,0,100.0
Sam Morsy,5,eg EGY,DM,33-011,90,0,0,0,2,1,0,0,1,3,0,0,0,2,1,1,50.0
Leif Davis,3,eng ENG,LB,24-253,90,0,0,0,2,2,0,10,1,0,0,0,0,3,1,1,50.0
Jacob Greaves,24,eng ENG,CB,24-009,90,0,0,0,0,1,0,0,1,1,0,0,0,3,5,0,100.0
Dara O'Shea,26,ie IRL,CB,25-201,90,1,0,0,2,1,0,0,4,1,0,0,0,5,3,1,75.0
Axel Tuanzebe,40,cd COD,RB,26-312,81,0,0,0,0,1,0,2,2,0,0,0,0,2,2,1,66.7
Ben Johnson,18,eng ENG,RB,24-241,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.0
Arijanet Muric,1,xk KVX,GK,25-319,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
