Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-288,45,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Will Hughes,19,eng ENG,CM,29-360,45,20,17,3,0,0,0,4,0,3,3,0,0,15,0,1
Eberechi Eze,10,eng ENG,"AM,FW",26-287,79,18,12,5,0,0,0,0,0,0,0,0,0,14,1,0
Matheus França,11,br BRA,FW,21-011,11,4,2,1,0,0,0,0,0,0,0,0,0,2,1,0
Ismaila Sarr,7,sn SEN,"FW,AM",27-046,90,16,16,0,0,0,0,2,0,0,0,0,0,11,0,0
Daichi Kamada,18,jp JPN,CM,28-250,90,31,30,1,1,0,0,0,0,0,0,0,0,22,0,1
Adam Wharton,20,eng ENG,CM,20-314,79,27,26,1,0,0,0,1,0,1,1,0,0,27,0,0
Justin Devenny,55,nir NIR,CM,21-183,11,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
Tyrick Mitchell,3,eng ENG,WB,25-223,62,24,19,5,0,0,1,2,5,0,0,0,0,17,0,1
Ben Chilwell,25,eng ENG,WB,28-112,28,14,12,2,0,0,0,0,2,0,0,0,0,10,0,1
Daniel Muñoz,12,co COL,WB,28-321,90,35,25,9,1,0,0,3,8,0,0,0,0,25,1,3
Jefferson Lerma,8,co COL,CB,30-169,90,54,54,0,0,1,1,0,0,0,0,0,0,47,0,0
Maxence Lacroix,5,fr FRA,CB,25-006,62,32,32,0,0,0,0,0,0,0,0,0,0,26,0,0
Nathaniel Clyne,17,eng ENG,CB,34-007,28,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Chris Richards,26,us USA,CB,25-015,90,48,46,2,2,0,0,0,0,0,0,0,0,43,0,0
Dean Henderson,1,eng ENG,GK,28-031,90,33,22,11,6,0,0,0,0,0,0,0,0,27,0,0
