Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-288,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Will Hughes,19,eng ENG,CM,29-360,45,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0
Eberechi Eze,10,eng ENG,"AM,FW",26-287,79,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Matheus França,11,br BRA,FW,21-011,11,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Ismaila Sarr,7,sn SEN,"FW,AM",27-046,90,2,0,1,1,0,0,1,0.0,1,0,0,0,0,2,1,0
Daichi Kamada,18,jp JPN,CM,28-250,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Adam Wharton,20,eng ENG,CM,20-314,79,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Justin Devenny,55,nir NIR,CM,21-183,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tyrick Mitchell,3,eng ENG,WB,25-223,62,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0
Ben Chilwell,25,eng ENG,WB,28-112,28,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,0,0
Daniel Muñoz,12,co COL,WB,28-321,90,3,1,3,0,0,1,3,33.3,2,2,0,2,4,7,1,0
Jefferson Lerma,8,co COL,CB,30-169,90,1,1,1,0,0,1,2,50.0,1,0,0,0,3,4,6,0
Maxence Lacroix,5,fr FRA,CB,25-006,62,1,1,1,0,0,0,1,0.0,1,1,1,0,1,2,4,0
Nathaniel Clyne,17,eng ENG,CB,34-007,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Chris Richards,26,us USA,CB,25-015,90,4,2,3,1,0,2,4,50.0,2,2,2,0,1,5,4,0
Dean Henderson,1,eng ENG,GK,28-031,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
