Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Eddie Nketiah,9,eng ENG,FW,25-144,65,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,33.3
Jean-Philippe Mateta,14,fr FRA,FW,27-115,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,50.0
Eberechi Eze,10,eng ENG,"FW,AM",26-114,90,0,0,0,1,1,0,5,0,1,0,0,0,3,0,1,0.0
Tyrick Mitchell,3,eng ENG,LW,25-050,73,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,
Jeffrey Schlupp,15,gh GHA,WB,31-303,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Daniel Muñoz,12,co COL,"RW,WB",28-148,90,1,0,0,3,1,1,5,1,4,0,0,0,3,3,1,75.0
Daichi Kamada,18,jp JPN,CM,28-077,87,1,0,0,1,1,1,0,0,1,0,0,0,4,0,0,
Asher Agbinone,64,eng ENG,CM,19-023,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Will Hughes,19,eng ENG,CM,29-187,73,0,0,0,2,2,0,2,1,2,0,0,0,5,0,0,
Ismaila Sarr,7,sn SEN,AM,26-239,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Jefferson Lerma,8,co COL,"DM,CM",29-362,90,1,0,0,2,0,0,0,1,0,0,0,0,9,3,4,42.9
Marc Guéhi,6,eng ENG,CB,24-100,90,0,0,0,1,0,0,0,1,2,0,0,0,6,0,2,0.0
Maxence Lacroix,5,fr FRA,CB,24-198,90,0,0,0,1,0,0,0,1,0,0,0,0,5,1,4,20.0
Trevoh Chalobah,27,eng ENG,CB,25-108,90,0,0,0,1,1,0,2,0,2,0,0,0,3,4,2,66.7
Dean Henderson,1,eng ENG,GK,27-223,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
