Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-063,90,18,0,0,5,13,10,18,1,0,0.0,1,100.0,7,15,7,0,0,0,2,1,14,3
Jeremy Doku,11,be BEL,LW,22-118,69,42,0,2,9,31,2,42,3,2,66.7,1,33.3,27,206,97,4,0,0,1,1,34,4
Phil Foden,47,eng ENG,"CM,LM",24-117,21,28,0,3,4,21,5,28,0,0,,0,,17,49,15,1,0,1,0,0,22,4
Sávio,26,br BRA,"RW,LW",20-165,77,59,0,1,9,49,7,59,8,3,37.5,3,37.5,47,289,164,7,2,5,2,1,49,16
Jack Grealish,10,eng ENG,LW,29-012,13,15,0,0,2,13,5,15,1,1,100.0,0,0.0,11,125,89,6,3,4,0,0,11,3
İlkay Gündoğan,19,de GER,"LM,CM,RM",33-334,90,59,0,2,11,46,3,59,3,2,66.7,1,33.3,35,148,87,5,2,1,1,0,50,3
Rodri,16,es ESP,CM,28-092,20,14,1,5,7,2,0,14,0,0,,0,,10,31,7,0,0,0,0,0,9,0
Mateo Kovačić,8,hr CRO,"CM,DM",30-139,70,91,0,2,27,63,1,91,0,0,,0,,70,421,249,9,7,0,0,1,82,2
Bernardo Silva,20,pt POR,"RM,RW",30-043,90,64,1,5,14,46,9,64,5,2,40.0,3,60.0,44,302,162,7,2,5,0,1,46,15
Joško Gvardiol,24,hr CRO,LB,22-243,90,51,2,13,13,25,5,51,0,0,,0,,23,146,88,2,2,0,1,1,24,3
Manuel Akanji,25,ch SUI,"CB,RB",29-065,90,116,7,16,38,62,2,116,0,0,,0,,86,529,330,7,7,0,1,0,90,0
Rúben Dias,3,pt POR,CB,27-131,90,135,5,29,49,58,3,135,0,0,,0,,106,587,362,6,5,1,0,1,110,1
Kyle Walker,2,eng ENG,RB,34-117,77,125,0,10,44,73,0,125,0,0,,0,,95,433,284,4,7,0,2,0,98,0
John Stones,5,eng ENG,DM,30-117,13,2,0,0,0,2,1,2,0,0,,0,,1,16,13,1,1,0,0,0,1,0
Ederson,31,br BRA,GK,31-036,90,28,18,24,4,0,0,28,0,0,,0,,22,90,56,0,0,0,0,0,18,0
