Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-063,90,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
Jeremy Doku,11,be BEL,LW,22-118,69,30,29,1,0,0,0,3,0,1,0,0,0,26,0,2
Phil Foden,47,eng ENG,"CM,LM",24-117,21,24,24,0,0,0,0,0,0,0,0,0,0,21,0,1
Sávio,26,br BRA,"RW,LW",20-165,77,46,43,3,1,1,1,5,0,2,2,0,0,39,0,1
Jack Grealish,10,eng ENG,LW,29-012,13,14,11,3,0,0,0,0,2,1,0,0,0,13,0,0
İlkay Gündoğan,19,de GER,"LM,CM,RM",33-334,90,54,52,2,0,0,0,3,0,2,0,0,0,50,0,1
Rodri,16,es ESP,CM,28-092,20,13,12,1,1,0,0,0,0,0,0,0,0,12,0,0
Mateo Kovačić,8,hr CRO,"CM,DM",30-139,70,86,86,0,0,0,0,0,0,0,0,0,0,82,0,1
Bernardo Silva,20,pt POR,"RM,RW",30-043,90,56,48,8,1,0,0,6,2,2,1,0,0,45,0,4
Joško Gvardiol,24,hr CRO,LB,22-243,90,41,34,7,1,0,0,0,6,0,0,0,0,40,0,0
Manuel Akanji,25,ch SUI,"CB,RB",29-065,90,107,106,1,0,1,1,3,0,0,0,0,0,96,0,0
Rúben Dias,3,pt POR,CB,27-131,90,126,121,5,3,0,0,1,1,0,0,0,0,110,0,2
Kyle Walker,2,eng ENG,RB,34-117,77,117,105,12,3,1,0,3,9,0,0,0,0,107,0,0
John Stones,5,eng ENG,DM,30-117,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ederson,31,br BRA,GK,31-036,90,27,26,1,0,0,0,0,0,0,0,0,0,23,0,0
