Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Darwin Núñez,9,uy URU,FW,25-257,67,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0
Diogo Jota,20,pt POR,FW,28-094,23,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
Luis Díaz,7,co COL,LW,28-054,90,48,46,2,0,0,0,2,1,1,0,0,0,43,0,1
Mohamed Salah,11,eg EGY,RW,32-266,90,45,43,2,0,1,0,2,2,0,0,0,0,33,0,2
Curtis Jones,17,eng ENG,LM,24-037,45,29,29,0,0,1,0,0,0,0,0,0,0,28,0,0
Harvey Elliott,19,eng ENG,RM,21-338,45,36,34,2,1,0,0,1,1,0,0,0,0,30,0,1
Ryan Gravenberch,38,nl NED,CM,22-296,80,49,47,2,0,0,0,0,1,0,0,0,0,46,0,0
Wataru Endo,3,jp JPN,CM,32-027,10,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Dominik Szoboszlai,8,hu HUN,RM,24-134,45,28,26,2,0,0,0,0,1,0,0,0,0,22,0,1
Alexis Mac Allister,10,ar ARG,LM,26-074,45,32,29,3,0,0,0,3,0,3,2,1,0,28,0,0
Kostas Tsimikas,21,gr GRE,LB,28-300,45,42,38,4,0,0,0,4,3,1,1,0,0,36,0,0
Andrew Robertson,26,sct SCO,LB,30-362,45,34,30,4,1,0,0,3,3,0,0,0,0,30,0,1
Virgil van Dijk,4,nl NED,CB,33-243,90,102,99,3,2,0,0,0,0,0,0,0,0,99,0,0
Ibrahima Konaté,5,fr FRA,CB,25-287,90,85,84,1,1,0,0,0,0,0,0,0,0,81,0,0
Trent Alexander-Arnold,66,eng ENG,RB,26-152,88,107,95,12,2,0,1,5,9,1,1,0,0,92,0,0
Jarell Quansah,78,eng ENG,RB,22-038,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Alisson,1,br BRA,GK,32-157,90,35,30,5,1,0,0,0,0,0,0,0,0,31,0,0
