Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-084,72,30,0,1,7,22,5,30,8,6,75.0,2,25.0,18,111,74,3,2,2,0,2,20,10
William Osula,18,dk DEN,FW,21-132,18,3,0,0,2,1,0,3,0,0,,0,,1,13,0,0,0,0,1,1,2,0
Anthony Gordon,10,eng ENG,LW,23-294,80,55,1,8,19,31,10,55,5,2,40.0,3,60.0,40,253,169,5,4,3,1,2,43,10
Joe Willock,28,eng ENG,LW,25-116,10,12,0,0,6,6,0,12,2,0,0.0,1,50.0,8,26,3,0,0,0,1,0,6,1
Jacob Murphy,23,eng ENG,RW,29-294,64,35,3,6,11,18,5,35,0,0,,0,,18,83,34,2,0,1,0,2,20,7
Harvey Barnes,11,eng ENG,RW,27-005,26,33,0,0,15,18,5,33,2,1,50.0,0,0.0,26,181,94,4,0,2,0,0,31,7
Joelinton,7,br BRA,LM,28-122,90,53,1,12,24,17,3,53,1,0,0.0,1,100.0,27,78,41,1,0,1,0,0,39,3
Sandro Tonali,8,it ITA,CM,24-220,90,92,0,17,56,21,1,92,0,0,,0,,60,265,90,0,1,0,1,1,62,5
Bruno Guimarães,39,br BRA,RM,27-028,64,38,0,9,15,14,4,38,2,0,0.0,1,50.0,26,110,49,1,2,0,3,0,30,3
Sean Longstaff,36,eng ENG,RM,27-045,26,26,0,0,17,9,6,26,2,1,50.0,1,50.0,17,109,52,0,0,0,0,0,20,3
Lewis Hall,20,eng ENG,LB,20-097,90,108,3,38,50,24,7,108,0,0,,0,,72,240,129,3,1,2,3,0,74,5
Dan Burn,33,eng ENG,CB,32-219,90,80,7,43,32,5,2,80,0,0,,0,,55,197,53,0,1,0,0,1,60,0
Fabian Schär,5,ch SUI,CB,32-360,90,82,8,48,29,5,1,82,1,1,100.0,0,0.0,62,240,98,0,1,0,0,0,66,0
Valentino Livramento,21,eng ENG,RB,22-032,64,45,4,15,15,16,1,45,1,0,0.0,1,100.0,25,123,36,1,2,0,2,2,24,3
Kieran Trippier,2,eng ENG,RB,34-086,26,66,0,11,38,17,0,66,1,0,0.0,1,100.0,45,142,60,0,0,0,0,1,55,3
Martin Dúbravka,1,sk SVK,GK,35-334,90,30,17,29,1,0,0,30,0,0,,0,,25,154,111,0,0,0,0,0,21,0
