Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-084,72,21,19,2,0,0,0,0,0,1,0,0,0,15,0,0
William Osula,18,dk DEN,FW,21-132,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Anthony Gordon,10,eng ENG,LW,23-294,80,43,39,4,2,0,1,3,1,1,1,0,0,39,0,0
Joe Willock,28,eng ENG,LW,25-116,10,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1
Jacob Murphy,23,eng ENG,RW,29-294,64,20,19,1,0,0,1,2,0,1,0,0,0,14,0,0
Harvey Barnes,11,eng ENG,RW,27-005,26,27,27,0,0,0,0,3,0,0,0,0,0,21,0,0
Joelinton,7,br BRA,LM,28-122,90,42,42,0,0,1,0,0,0,0,0,0,0,39,0,0
Sandro Tonali,8,it ITA,CM,24-220,90,82,78,4,3,0,0,1,1,0,0,0,0,74,0,1
Bruno Guimarães,39,br BRA,RM,27-028,64,27,26,1,1,1,0,0,0,0,0,0,0,22,0,0
Sean Longstaff,36,eng ENG,RM,27-045,26,23,23,0,0,0,0,0,0,0,0,0,0,17,0,1
Lewis Hall,20,eng ENG,LB,20-097,90,97,85,12,6,0,0,3,5,1,0,0,0,82,0,0
Dan Burn,33,eng ENG,CB,32-219,90,73,72,1,1,0,0,0,0,0,0,0,0,69,0,0
Fabian Schär,5,ch SUI,CB,32-360,90,77,77,0,0,0,2,0,0,0,0,0,0,63,0,0
Valentino Livramento,21,eng ENG,RB,22-032,64,34,26,8,1,0,0,3,7,0,0,0,0,27,0,0
Kieran Trippier,2,eng ENG,RB,34-086,26,63,57,6,1,1,0,0,4,1,0,0,0,60,0,0
Martin Dúbravka,1,sk SVK,GK,35-334,90,30,25,5,2,0,0,0,0,0,0,0,0,28,0,0
