Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Rasmus Højlund,9,dk DEN,FW,22-012,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Alejandro Garnacho,17,ar ARG,AM,20-230,90,2,2,2,0,0,1,1,100.0,0,1,0,1,3,5,0,0
Joshua Zirkzee,11,nl NED,AM,23-270,90,0,0,0,0,0,0,2,0.0,2,4,0,4,0,0,2,0
Casemiro,18,br BRA,CM,32-359,89,7,3,3,4,0,3,7,42.9,4,1,1,0,2,9,4,0
Chidozie Obi-Martin,56,dk DEN,CM,17-079,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bruno Fernandes,8,pt POR,CM,30-161,90,6,5,2,4,0,2,4,50.0,2,1,0,1,2,8,2,0
Patrick Dorgu,13,dk DEN,WB,20-113,90,4,4,1,3,0,4,4,100.0,0,2,0,2,0,4,1,0
Diogo Dalot,20,pt POR,WB,25-335,90,2,0,0,2,0,1,1,100.0,0,2,1,1,0,2,2,0
Matthijs de Ligt,4,nl NED,CB,25-188,90,3,3,1,2,0,2,2,100.0,0,4,4,0,2,5,8,0
Harry Maguire,5,eng ENG,CB,31-348,90,3,0,3,0,0,2,2,100.0,0,1,1,0,0,3,3,0
Noussair Mazraoui,3,ma MAR,CB,27-094,90,5,3,3,1,1,3,8,37.5,5,2,2,0,2,7,3,0
André Onana,24,cm CMR,GK,28-320,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
