Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,25-058,89,21,21,0,0,0,0,0,0,0,0,0,0,13,0,1
Nasser Djiga,34,bf BFA,"CB,FW",22-141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Ricner Bellegarde,27,fr FRA,AM,26-282,64,32,26,5,1,0,0,6,0,3,3,0,0,21,1,1
Pablo Sarabia,21,es ESP,"AM,FW",32-329,26,19,18,1,1,0,0,2,0,0,0,0,0,16,0,1
Marshall Munetsi,5,zw ZIM,AM,28-287,90,19,18,1,0,0,0,1,0,0,0,0,0,13,0,1
André,7,br BRA,CM,23-263,90,55,55,0,0,0,0,0,0,0,0,0,0,51,0,0
João Gomes,8,br BRA,CM,24-052,90,52,52,0,0,0,1,1,0,0,0,0,0,45,0,0
Rayan Aït-Nouri,3,dz ALG,WB,23-303,87,46,25,21,1,0,0,6,15,5,5,0,0,38,0,2
Santiago Bueno,4,uy URU,CB,26-147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nélson Semedo,22,pt POR,"WB,CB",31-140,90,34,28,6,0,0,0,2,6,0,0,0,0,30,0,0
Toti Gomes,24,pt POR,CB,26-079,90,55,54,1,1,0,0,1,0,0,0,0,0,44,0,1
Emmanuel Agbadou,12,ci CIV,CB,27-292,90,64,60,4,4,0,0,1,0,0,0,0,0,54,0,0
Matt Doherty,2,ie IRL,CB,33-079,64,23,20,3,2,1,1,1,1,0,0,0,0,20,0,0
Rodrigo Gomes,19,pt POR,"WB,LM",21-272,26,14,12,2,0,0,0,1,2,0,0,0,0,11,0,0
José Sá,1,pt POR,GK,32-078,90,21,17,4,3,0,0,0,0,0,0,0,0,12,0,0
