Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Danny Welbeck,18,eng ENG,FW,33-363,85,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,2,0
Evan Ferguson,28,ie IRL,FW,20-035,5,2,1,0,2,0,2,2,100.0,0,0,0,0,0,2,2,0
Kaoru Mitoma,22,jp JPN,LW,27-187,90,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0
Georginio Rutter,14,fr FRA,RW,22-217,63,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Simon Adingra,11,ci CIV,RW,22-327,27,2,2,1,1,0,0,0,,0,0,0,0,0,2,0,0
João Pedro,9,br BRA,AM,23-058,63,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Mats Wieffer,27,nl NED,DM,25-007,27,2,1,1,1,0,0,0,,0,0,0,0,1,3,2,0
Yasin Ayari,26,se SWE,DM,21-048,74,3,0,2,1,0,2,3,66.7,1,0,0,0,0,3,1,0
Matt O'Riley,33,dk DEN,DM,24-002,16,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Carlos Baleba,20,cm CMR,DM,20-325,58,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,2,0
Pervis Estupiñán,30,ec ECU,LB,26-307,90,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,2,0
Igor,3,br BRA,CB,26-290,90,1,1,1,0,0,1,1,100.0,0,2,2,0,0,1,6,0
Jan Paul van Hecke,29,nl NED,CB,24-168,90,1,0,0,1,0,0,0,,0,2,1,1,0,1,5,0
Joël Veltman,34,nl NED,RB,32-313,90,3,3,1,2,0,3,4,75.0,1,1,0,1,1,4,8,0
Bart Verbruggen,1,nl NED,GK,22-097,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
