Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Nicolas Jackson,15,sn SEN,FW,23-100,78,0,0,0,0,0,0,0,,0,3,0,3,0,0,1,0
Christopher Nkunku,18,fr FRA,FW,26-319,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jadon Sancho,19,eng ENG,LW,24-187,70,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Mykhailo Mudryk,10,ua UKR,LW,23-267,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Noni Madueke,11,eng ENG,RW,22-202,62,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,0,0
Pedro Neto,7,pt POR,RW,24-203,28,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
Cole Palmer,20,eng ENG,AM,22-145,90,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,0
Enzo Fernández,8,ar ARG,DM,23-255,78,3,0,1,1,1,3,6,50.0,3,0,0,0,0,3,0,0
Roméo Lavia,45,be BEL,DM,20-266,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Moisés Caicedo,25,ec ECU,DM,22-331,90,3,2,1,2,0,1,1,100.0,0,2,0,2,1,4,3,0
Marc Cucurella,3,es ESP,LB,26-068,69,0,0,0,0,0,0,0,,0,3,1,2,0,0,6,0
Renato Veiga,40,pt POR,LB,21-061,21,5,3,5,0,0,3,4,75.0,1,0,0,0,0,5,1,0
Levi Colwill,6,eng ENG,CB,21-215,90,1,0,1,0,0,1,1,100.0,0,2,2,0,2,3,1,0
Wesley Fofana,29,fr FRA,CB,23-286,90,2,2,1,1,0,2,2,100.0,0,0,0,0,3,5,3,0
Malo Gusto,27,fr FRA,RB,21-132,90,4,2,4,0,0,3,8,37.5,5,3,1,2,1,5,5,0
Robert Sánchez,1,es ESP,GK,26-315,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2
