Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-100,78,14,9,4,1,0,0,0,1,0,0,0,0,7,1,2
Christopher Nkunku,18,fr FRA,FW,26-319,12,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Jadon Sancho,19,eng ENG,LW,24-187,70,20,20,0,0,1,0,0,0,0,0,0,0,14,0,0
Mykhailo Mudryk,10,ua UKR,LW,23-267,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Noni Madueke,11,eng ENG,RW,22-202,62,11,11,0,0,0,0,1,0,0,0,0,0,5,0,1
Pedro Neto,7,pt POR,RW,24-203,28,7,6,0,0,0,0,1,0,0,0,0,0,5,1,0
Cole Palmer,20,eng ENG,AM,22-145,90,30,23,7,0,3,1,4,1,5,4,0,0,19,0,3
Enzo Fernández,8,ar ARG,DM,23-255,78,33,27,5,1,1,1,3,1,3,3,0,0,25,1,0
Roméo Lavia,45,be BEL,DM,20-266,12,10,10,0,0,1,0,0,0,0,0,0,0,9,0,0
Moisés Caicedo,25,ec ECU,DM,22-331,90,32,32,0,0,0,0,0,0,0,0,0,0,24,0,1
Marc Cucurella,3,es ESP,LB,26-068,69,24,23,1,0,0,0,1,1,0,0,0,0,19,0,0
Renato Veiga,40,pt POR,LB,21-061,21,17,13,4,0,0,0,0,4,0,0,0,0,13,0,0
Levi Colwill,6,eng ENG,CB,21-215,90,50,45,4,1,0,0,0,0,0,0,0,0,39,1,2
Wesley Fofana,29,fr FRA,CB,23-286,90,56,55,0,0,0,0,0,0,0,0,0,0,47,1,0
Malo Gusto,27,fr FRA,RB,21-132,90,45,39,6,3,0,0,1,3,0,0,0,0,37,0,1
Robert Sánchez,1,es ESP,GK,26-315,90,62,54,7,2,0,0,0,0,0,0,0,0,46,1,0
