Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-086,78,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0
Christopher Nkunku,18,fr FRA,FW,26-305,12,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Pedro Neto,7,pt POR,LW,24-189,45,18,16,2,0,0,0,2,1,1,0,0,0,12,0,2
Jadon Sancho,19,eng ENG,LW,24-173,45,30,28,2,1,0,0,1,1,0,0,0,0,25,0,0
Noni Madueke,11,eng ENG,RW,22-188,61,19,18,0,0,0,0,0,0,0,0,0,0,14,1,0
João Félix,14,pt POR,AM,24-309,29,21,20,1,0,0,0,0,1,0,0,0,0,16,0,1
Cole Palmer,20,eng ENG,"AM,RW",22-131,90,34,29,5,1,0,0,3,1,2,1,1,0,26,0,0
Renato Veiga,40,pt POR,DM,21-047,90,59,58,1,1,0,0,0,0,0,0,0,0,53,0,1
Moisés Caicedo,25,ec ECU,DM,22-317,90,61,60,1,1,0,0,0,0,0,0,0,0,53,0,0
Marc Cucurella,3,es ESP,LB,26-054,90,48,37,11,0,0,0,2,11,0,0,0,0,38,0,0
Levi Colwill,6,eng ENG,CB,21-201,90,62,57,4,0,1,0,0,0,0,0,0,0,53,1,1
Wesley Fofana,29,fr FRA,CB,23-272,90,97,87,10,6,0,0,0,3,0,0,0,0,89,0,0
Axel Disasi,2,fr FRA,RB,26-187,60,57,48,9,4,0,0,0,5,0,0,0,0,50,0,0
Tosin Adarabioyo,4,eng ENG,RB,26-356,30,41,35,5,2,0,0,0,0,0,0,0,0,37,1,1
Robert Sánchez,1,es ESP,GK,26-301,90,53,47,6,4,0,1,0,0,0,0,0,0,40,0,0
