Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Nicolas Jackson,15,sn SEN,FW,23-086,78,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0
Christopher Nkunku,18,fr FRA,FW,26-305,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Pedro Neto,7,pt POR,LW,24-189,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0
Jadon Sancho,19,eng ENG,LW,24-173,45,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,
Noni Madueke,11,eng ENG,RW,22-188,61,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,
João Félix,14,pt POR,AM,24-309,29,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,100.0
Cole Palmer,20,eng ENG,"AM,RW",22-131,90,0,0,0,0,4,2,3,0,1,0,0,0,3,0,0,
Renato Veiga,40,pt POR,DM,21-047,90,1,0,0,1,0,0,0,0,2,0,0,0,6,1,1,50.0
Moisés Caicedo,25,ec ECU,DM,22-317,90,0,0,0,1,3,0,0,2,2,0,0,0,10,0,3,0.0
Marc Cucurella,3,es ESP,LB,26-054,90,1,0,0,2,3,0,2,1,0,0,0,0,3,2,6,25.0
Levi Colwill,6,eng ENG,CB,21-201,90,1,0,0,2,0,0,0,0,0,0,0,0,2,4,2,66.7
Wesley Fofana,29,fr FRA,CB,23-272,90,1,0,0,1,1,0,0,1,1,0,0,0,4,2,0,100.0
Axel Disasi,2,fr FRA,RB,26-187,60,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
Tosin Adarabioyo,4,eng ENG,RB,26-356,30,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,
Robert Sánchez,1,es ESP,GK,26-301,90,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,100.0
