Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Paul Onuachu,32,ng NGA,FW,30-221,54,0,0,0,1,0,1,0,0,0,0,0,0,0,6,4,60.0
Adam Armstrong,9,eng ENG,LW,27-329,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Kamaldeen Sulemana,20,gh GHA,LW,22-324,54,0,0,0,1,0,0,2,0,0,0,0,0,5,1,2,33.3
Cameron Archer,19,eng ENG,FW,23-167,36,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,66.7
Tyler Dibling,33,eng ENG,RW,18-298,90,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0.0
Kyle Walker-Peters,2,eng ENG,LM,27-266,90,1,0,0,3,0,0,3,0,0,0,0,0,3,0,0,
Joe Aribo,7,ng NGA,CM,28-167,86,0,0,0,0,1,0,0,1,0,0,0,0,5,0,2,0.0
Adam Lallana,10,eng ENG,CM,36-239,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lesley Ugochukwu,26,fr FRA,CM,20-284,90,0,0,0,2,0,0,0,0,4,0,1,0,5,2,1,66.7
James Bree,14,eng ENG,RM,27-085,45,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,
Yukinari Sugawara,16,jp JPN,RM,24-190,45,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0
Nathan Wood-Gordon,15,eng ENG,CB,22-218,45,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0
Charlie Taylor,21,eng ENG,CB,31-108,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Jan Bednarek,35,pl POL,CB,28-267,90,0,0,0,1,1,0,0,1,1,0,0,0,5,4,0,100.0
Taylor Harwood-Bellis,6,eng ENG,CB,22-340,90,1,0,0,2,0,0,2,1,2,0,0,0,6,1,2,33.3
Aaron Ramsdale,30,eng ENG,GK,26-235,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
