Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Paul Onuachu,32,ng NGA,FW,30-221,54,17,0,1,12,4,1,17,1,1,100.0,0,0.0,5,20,0,0,0,0,2,2,14,0
Adam Armstrong,9,eng ENG,LW,27-329,36,14,0,1,8,6,1,14,2,1,50.0,1,50.0,8,74,44,1,1,0,0,0,12,1
Kamaldeen Sulemana,20,gh GHA,LW,22-324,54,32,1,2,9,21,3,32,2,1,50.0,1,50.0,27,157,71,2,1,1,2,1,27,7
Cameron Archer,19,eng ENG,FW,23-167,36,13,0,0,8,6,1,13,3,2,66.7,1,33.3,8,28,8,0,0,0,0,0,11,2
Tyler Dibling,33,eng ENG,RW,18-298,90,47,1,3,19,25,2,47,6,4,66.7,1,16.7,29,286,155,5,7,0,1,4,34,6
Kyle Walker-Peters,2,eng ENG,LM,27-266,90,67,2,14,25,28,5,67,4,1,25.0,3,75.0,44,233,118,3,2,1,2,1,52,16
Joe Aribo,7,ng NGA,CM,28-167,86,51,2,10,25,17,2,51,2,1,50.0,1,50.0,31,128,75,3,1,2,2,0,37,3
Adam Lallana,10,eng ENG,CM,36-239,4,4,2,3,1,0,0,4,1,0,0.0,1,100.0,1,0,0,0,0,0,0,0,1,0
Lesley Ugochukwu,26,fr FRA,CM,20-284,90,41,3,8,28,5,1,41,1,0,0.0,1,100.0,15,92,40,0,0,0,1,0,23,1
James Bree,14,eng ENG,RM,27-085,45,35,1,6,11,18,3,35,1,0,0.0,1,100.0,23,63,43,0,1,0,0,0,29,5
Yukinari Sugawara,16,jp JPN,RM,24-190,45,19,1,5,10,4,0,19,0,0,,0,,10,60,40,1,0,0,0,0,13,0
Nathan Wood-Gordon,15,eng ENG,CB,22-218,45,34,1,10,16,8,0,34,0,0,,0,,18,51,14,0,1,0,0,0,26,0
Charlie Taylor,21,eng ENG,CB,31-108,45,26,1,12,11,3,0,26,0,0,,0,,15,60,44,1,1,0,0,1,18,0
Jan Bednarek,35,pl POL,CB,28-267,90,65,9,30,31,4,0,65,1,1,100.0,0,0.0,30,81,25,0,0,0,1,0,39,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-340,90,81,8,31,36,14,0,81,0,0,,0,,41,174,100,2,2,0,1,0,54,0
Aaron Ramsdale,30,eng ENG,GK,26-235,90,46,35,46,0,0,0,46,0,0,,0,,26,134,75,0,0,0,0,0,19,0
