Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Paul Onuachu,32,ng NGA,FW,30-221,54,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Adam Armstrong,9,eng ENG,LW,27-329,36,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kamaldeen Sulemana,20,gh GHA,LW,22-324,54,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cameron Archer,19,eng ENG,FW,23-167,36,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Tyler Dibling,33,eng ENG,RW,18-298,90,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0
Kyle Walker-Peters,2,eng ENG,LM,27-266,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Joe Aribo,7,ng NGA,CM,28-167,86,1,0,0,1,0,0,0,,0,2,0,2,1,2,1,1
Adam Lallana,10,eng ENG,CM,36-239,4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Lesley Ugochukwu,26,fr FRA,CM,20-284,90,8,4,2,6,0,5,7,71.4,2,1,0,1,0,8,2,0
James Bree,14,eng ENG,RM,27-085,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Yukinari Sugawara,16,jp JPN,RM,24-190,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,1
Nathan Wood-Gordon,15,eng ENG,CB,22-218,45,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0
Charlie Taylor,21,eng ENG,CB,31-108,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jan Bednarek,35,pl POL,CB,28-267,90,2,1,1,1,0,1,1,100.0,0,2,0,2,1,3,7,1
Taylor Harwood-Bellis,6,eng ENG,CB,22-340,90,2,2,1,1,0,1,1,100.0,0,3,3,0,1,3,3,1
Aaron Ramsdale,30,eng ENG,GK,26-235,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
