Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Paul Onuachu,32,ng NGA,FW,30-221,54,12,12,0,0,0,0,0,0,0,0,0,0,7,0,0
Adam Armstrong,9,eng ENG,LW,27-329,36,13,11,2,0,0,0,0,0,0,0,0,0,11,0,0
Kamaldeen Sulemana,20,gh GHA,LW,22-324,54,28,28,0,0,0,1,2,0,0,0,0,0,26,0,0
Cameron Archer,19,eng ENG,FW,23-167,36,12,12,0,0,0,0,1,0,0,0,0,0,9,0,0
Tyler Dibling,33,eng ENG,RW,18-298,90,37,33,4,0,1,0,1,0,0,0,0,0,28,0,1
Kyle Walker-Peters,2,eng ENG,LM,27-266,90,54,49,5,0,2,0,3,5,0,0,0,0,44,0,1
Joe Aribo,7,ng NGA,CM,28-167,86,42,42,0,0,0,0,0,0,0,0,0,0,40,0,0
Adam Lallana,10,eng ENG,CM,36-239,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Lesley Ugochukwu,26,fr FRA,CM,20-284,90,28,28,0,0,1,0,0,0,0,0,0,0,22,0,1
James Bree,14,eng ENG,RM,27-085,45,30,30,0,0,0,0,1,0,0,0,0,0,27,0,0
Yukinari Sugawara,16,jp JPN,RM,24-190,45,17,14,3,0,0,1,2,1,2,2,0,0,13,0,1
Nathan Wood-Gordon,15,eng ENG,CB,22-218,45,30,29,1,0,0,0,1,1,0,0,0,0,28,0,0
Charlie Taylor,21,eng ENG,CB,31-108,45,24,22,2,2,0,0,0,0,0,0,0,0,24,0,0
Jan Bednarek,35,pl POL,CB,28-267,90,51,51,0,0,0,0,0,0,0,0,0,0,49,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-340,90,72,72,0,0,0,0,2,0,0,0,0,0,58,0,0
Aaron Ramsdale,30,eng ENG,GK,26-235,90,42,31,10,4,0,0,0,0,0,0,0,0,25,1,0
