Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-066,67,33,1,1,14,18,4,33,1,0,0.0,1,100.0,22,110,33,0,3,1,4,2,25,4
João Félix,14,pt POR,"RM,FW",24-289,23,17,0,1,11,5,2,17,1,1,100.0,0,0.0,14,125,106,3,1,1,0,0,14,1
Mykhailo Mudryk,10,ua UKR,LW,23-233,45,12,0,0,3,10,0,12,2,1,50.0,1,50.0,10,139,55,1,3,0,0,1,10,3
Pedro Neto,7,pt POR,LW,24-169,45,27,0,5,7,16,2,27,5,1,20.0,4,80.0,18,125,70,3,1,2,1,0,19,4
Noni Madueke,11,eng ENG,RW,22-168,90,32,0,4,13,16,6,32,0,0,,0,,29,176,116,5,2,2,3,3,29,9
Cole Palmer,20,eng ENG,AM,22-111,82,45,1,3,18,25,3,45,2,1,50.0,1,50.0,34,206,92,3,1,1,2,1,34,8
Christopher Nkunku,18,fr FRA,"FW,AM",26-285,8,1,0,0,0,1,0,1,2,2,100.0,0,0.0,1,26,13,0,0,0,0,0,0,0
Enzo Fernández,8,ar ARG,"DM,CM",23-221,90,65,1,17,31,17,2,65,2,1,50.0,1,50.0,39,154,71,2,3,0,0,1,45,2
Moisés Caicedo,25,ec ECU,DM,22-297,75,43,0,7,26,10,0,43,2,1,50.0,1,50.0,23,103,50,1,0,0,1,2,29,1
Kiernan Dewsbury-Hall,22,eng ENG,"LM,DM",25-354,15,12,0,5,7,0,0,12,0,0,,0,,8,58,46,1,0,0,0,0,10,0
Marc Cucurella,3,es ESP,LB,26-034,82,63,4,21,34,8,0,63,0,0,,0,,35,127,65,2,0,0,0,0,39,0
Renato Veiga,40,pt POR,LB,21-027,8,18,0,9,9,1,0,18,1,1,100.0,0,0.0,15,58,18,1,1,0,1,0,15,0
Levi Colwill,6,eng ENG,CB,21-181,90,85,18,63,22,0,0,85,0,0,,0,,54,264,129,0,0,0,0,0,59,0
Wesley Fofana,29,fr FRA,CB,23-252,90,54,3,26,27,1,0,54,1,0,0.0,0,0.0,42,235,135,2,0,0,1,0,44,0
Malo Gusto,27,fr FRA,RB,21-098,90,66,2,19,31,16,1,66,0,0,,0,,29,151,87,2,2,1,0,0,36,0
Robert Sánchez,1,es ESP,GK,26-281,90,50,40,50,0,0,0,50,0,0,,0,,33,164,111,0,0,0,0,0,32,0
