Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Nicolas Jackson,15,sn SEN,FW,23-066,67,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
João Félix,14,pt POR,"RM,FW",24-289,23,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Mykhailo Mudryk,10,ua UKR,LW,23-233,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pedro Neto,7,pt POR,LW,24-169,45,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
Noni Madueke,11,eng ENG,RW,22-168,90,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0
Cole Palmer,20,eng ENG,AM,22-111,82,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
Christopher Nkunku,18,fr FRA,"FW,AM",26-285,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Enzo Fernández,8,ar ARG,"DM,CM",23-221,90,4,3,0,2,2,3,6,50.0,3,1,1,0,0,4,1,1
Moisés Caicedo,25,ec ECU,DM,22-297,75,2,1,0,2,0,0,1,0.0,1,1,0,1,1,3,0,0
Kiernan Dewsbury-Hall,22,eng ENG,"LM,DM",25-354,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Marc Cucurella,3,es ESP,LB,26-034,82,1,1,0,1,0,0,0,,0,0,0,0,2,3,4,0
Renato Veiga,40,pt POR,LB,21-027,8,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
Levi Colwill,6,eng ENG,CB,21-181,90,1,1,1,0,0,0,0,,0,2,1,1,1,2,4,0
Wesley Fofana,29,fr FRA,CB,23-252,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0
Malo Gusto,27,fr FRA,RB,21-098,90,4,3,2,2,0,3,3,100.0,0,3,0,3,1,5,3,0
Robert Sánchez,1,es ESP,GK,26-281,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
