Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Darwin Núñez,9,uy URU,FW,25-138,64,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Cody Gakpo,18,nl NED,"FW,LW",25-186,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Luis Díaz,7,co COL,"LW,FW",27-301,90,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,1,1
Mohamed Salah,11,eg EGY,RW,32-147,90,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0
Curtis Jones,17,eng ENG,AM,23-284,64,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
Dominik Szoboszlai,8,hu HUN,AM,24-015,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alexis Mac Allister,10,ar ARG,DM,25-321,86,2,2,1,1,0,0,2,0.0,2,2,0,2,0,2,0,0
Wataru Endo,3,jp JPN,DM,31-274,4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Ryan Gravenberch,38,nl NED,DM,22-177,90,1,1,0,1,0,0,2,0.0,2,2,2,0,4,5,3,0
Andrew Robertson,26,sct SCO,LB,30-243,90,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,4,0
Virgil van Dijk,4,nl NED,CB,33-124,90,1,0,0,0,1,0,1,0.0,1,3,0,3,0,1,2,0
Ibrahima Konaté,5,fr FRA,CB,25-168,90,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,4,0
Trent Alexander-Arnold,66,eng ENG,RB,26-033,24,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Conor Bradley,84,nir NIR,RB,21-123,66,1,1,1,0,0,1,4,25.0,3,0,0,0,0,1,5,0
Caoimhín Kelleher,62,ie IRL,GK,25-352,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
