Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Gonçalo Guedes,29,pt POR,FW,28-079,45,7,5,2,0,0,0,0,0,0,0,0,0,7,0,0
Jean-Ricner Bellegarde,27,fr FRA,AM,26-234,45,24,24,0,0,1,0,0,0,0,0,0,0,20,0,0
Matheus Cunha,10,br BRA,AM,25-265,90,57,47,9,4,2,0,1,4,1,1,0,0,42,1,1
Pablo Sarabia,21,es ESP,AM,32-281,45,14,12,1,1,0,0,1,0,0,0,0,0,9,1,0
Marshall Munetsi,5,zw ZIM,FW,28-239,45,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
João Gomes,8,br BRA,CM,24-004,82,39,35,4,3,0,0,0,1,0,0,0,0,37,0,1
Tommy Doyle,20,eng ENG,CM,23-122,8,8,7,1,0,0,0,1,0,1,0,1,0,5,0,0
André,7,br BRA,CM,23-215,90,36,35,1,1,1,0,0,0,0,0,0,0,32,0,0
Rayan Aït-Nouri,3,dz ALG,WB,23-255,90,49,43,6,1,0,0,4,4,1,1,0,0,42,0,3
Nélson Semedo,22,pt POR,WB,31-092,89,35,28,7,1,0,0,2,6,0,0,0,0,24,0,0
Pedro Lima,37,br BRA,WB,18-230,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Toti Gomes,24,pt POR,CB,26-031,90,48,45,3,3,0,0,1,0,0,0,0,0,43,0,0
Emmanuel Agbadou,12,ci CIV,CB,27-244,60,54,51,2,0,0,0,0,0,0,0,0,0,49,1,0
Santiago Bueno,4,uy URU,CB,26-099,30,25,24,1,1,1,0,0,0,0,0,0,0,20,0,0
Matt Doherty,2,ie IRL,CB,33-031,90,56,54,2,2,1,2,0,0,0,0,0,0,48,0,0
José Sá,1,pt POR,GK,32-030,90,30,23,7,1,0,0,0,0,0,0,0,0,23,0,0
