Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Gonçalo Guedes,29,pt POR,FW,28-079,45,10,0,0,7,3,1,10,0,0,,0,,6,36,22,2,0,1,0,0,6,4
Jean-Ricner Bellegarde,27,fr FRA,AM,26-234,45,32,0,1,14,17,2,32,1,0,0.0,0,0.0,20,87,30,1,0,0,3,0,23,6
Matheus Cunha,10,br BRA,AM,25-265,90,78,1,9,27,43,6,78,8,4,50.0,4,50.0,41,212,115,5,3,1,3,0,49,4
Pablo Sarabia,21,es ESP,AM,32-281,45,21,1,3,10,9,1,21,0,0,,0,,15,92,56,1,2,0,1,2,15,2
Marshall Munetsi,5,zw ZIM,FW,28-239,45,10,0,0,3,7,2,10,0,0,,0,,3,4,2,0,0,0,0,0,2,1
João Gomes,8,br BRA,CM,24-004,82,55,2,13,24,18,2,55,5,1,20.0,2,40.0,33,129,59,1,0,0,1,0,36,4
Tommy Doyle,20,eng ENG,CM,23-122,8,9,0,0,5,4,1,9,0,0,,0,,6,29,1,0,0,0,0,0,6,0
André,7,br BRA,CM,23-215,90,44,2,9,29,7,0,44,0,0,,0,,28,130,80,0,2,0,0,0,28,1
Rayan Aït-Nouri,3,dz ALG,WB,23-255,90,67,4,20,17,30,4,67,4,2,50.0,2,50.0,38,150,59,1,1,1,4,1,43,9
Nélson Semedo,22,pt POR,WB,31-092,89,51,3,10,27,16,1,51,4,1,25.0,3,75.0,26,116,73,3,3,0,0,0,26,4
Pedro Lima,37,br BRA,WB,18-230,1,4,0,1,0,3,0,4,1,0,0.0,1,100.0,1,2,0,0,0,0,0,0,2,1
Toti Gomes,24,pt POR,CB,26-031,90,60,6,26,30,5,1,60,0,0,,0,,32,182,129,4,1,0,1,0,31,0
Emmanuel Agbadou,12,ci CIV,CB,27-244,60,59,14,34,23,2,0,59,1,1,100.0,0,0.0,45,276,153,0,0,0,0,0,47,0
Santiago Bueno,4,uy URU,CB,26-099,30,26,2,10,15,1,0,26,0,0,,0,,17,117,72,0,0,0,0,0,20,0
Matt Doherty,2,ie IRL,CB,33-031,90,65,6,28,37,1,0,65,3,1,33.3,1,33.3,49,225,160,1,0,0,0,0,51,1
José Sá,1,pt POR,GK,32-030,90,34,30,34,0,0,0,34,0,0,,0,,20,88,69,0,0,0,0,0,19,0
