Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-050,89,41,0,2,14,26,6,41,2,0,0.0,2,100.0,29,194,66,3,3,1,3,6,34,7
William Osula,18,dk DEN,FW,21-098,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Joelinton,7,br BRA,"RW,LW",28-088,90,63,1,5,27,32,7,63,2,0,0.0,2,100.0,42,244,177,6,2,3,0,2,45,14
Anthony Gordon,10,eng ENG,"RW,LW",23-260,79,52,0,5,20,28,2,52,3,0,0.0,3,100.0,35,162,92,2,1,0,1,0,36,10
Harvey Barnes,11,eng ENG,LW,26-337,11,12,1,7,2,3,2,12,0,0,,0,,6,42,35,1,0,1,0,0,8,2
Joe Willock,28,eng ENG,LM,25-082,68,45,1,8,14,23,5,45,0,0,,0,,30,183,84,2,3,0,6,3,36,7
Sandro Tonali,8,it ITA,LM,24-186,22,15,0,7,4,4,0,15,0,0,,0,,5,55,52,2,1,0,0,0,7,1
Bruno Guimarães,39,br BRA,CM,26-360,90,51,2,12,25,14,1,51,2,0,0.0,2,100.0,37,197,48,1,0,0,2,3,36,0
Sean Longstaff,36,eng ENG,RM,27-011,90,56,0,10,24,22,2,56,2,1,50.0,1,50.0,29,133,73,2,2,0,1,1,43,1
Lewis Hall,20,eng ENG,LB,20-063,90,100,1,28,47,26,3,100,1,0,0.0,1,100.0,57,333,225,2,2,0,2,1,60,3
Dan Burn,33,eng ENG,CB,32-185,90,71,7,39,28,4,2,71,0,0,,0,,44,240,132,0,1,0,0,0,48,0
Fabian Schär,5,ch SUI,CB,32-326,90,74,10,26,42,6,0,74,2,1,50.0,1,50.0,53,282,191,2,1,1,1,1,50,2
Valentino Livramento,21,eng ENG,RB,21-364,90,63,4,15,24,25,0,63,2,0,0.0,0,0.0,39,134,53,2,1,0,3,0,36,9
Nick Pope,22,eng ENG,GK,32-205,90,23,20,23,0,0,0,23,0,0,,0,,15,104,90,0,0,0,0,0,8,0
