Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
João Pedro,9,br BRA,FW,23-112,77,30,1,1,10,19,4,30,2,1,50.0,0,0.0,24,146,37,4,1,2,1,3,30,8
Danny Welbeck,18,eng ENG,FW,34-051,13,2,0,0,0,2,1,2,0,0,,0,,2,5,3,0,0,0,0,0,2,1
Kaoru Mitoma,22,jp JPN,LM,27-241,90,42,0,6,13,24,4,42,0,0,,0,,35,263,151,5,3,1,1,1,36,6
Yasin Ayari,26,se SWE,CM,21-102,89,57,2,13,25,20,2,57,0,0,,0,,35,142,57,1,0,0,2,2,36,7
Jakub Moder,15,pl POL,CM,25-284,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Matt O'Riley,33,dk DEN,CM,24-056,62,25,1,5,7,13,1,25,0,0,,0,,17,58,29,1,0,0,1,0,16,4
Georginio Rutter,14,fr FRA,FW,22-271,28,15,0,0,2,13,4,15,2,1,50.0,1,50.0,10,35,5,0,1,0,1,1,10,3
Simon Adingra,11,ci CIV,RM,23-015,62,19,0,5,4,10,3,19,3,2,66.7,1,33.3,11,69,18,1,0,1,2,0,10,1
Yankuba Minteh,17,gm GAM,RM,20-178,28,7,1,2,2,3,1,7,2,2,100.0,0,0.0,2,13,6,0,0,0,0,0,1,0
Carlos Baleba,20,cm CMR,"DM,CM",21-013,90,52,2,6,31,16,1,52,1,1,100.0,0,0.0,27,114,48,0,2,0,1,0,28,2
Pervis Estupiñán,30,ec ECU,LB,26-361,90,70,2,17,36,19,1,70,2,2,100.0,0,0.0,37,163,54,2,2,0,3,4,38,0
Adam Webster,4,eng ENG,CB,30-012,62,83,6,35,46,2,0,83,1,1,100.0,0,0.0,58,328,198,1,1,0,1,0,58,0
Lewis Dunk,5,eng ENG,CB,33-056,28,27,2,8,19,0,0,27,0,0,,0,,19,65,6,0,0,0,0,0,16,0
Jan Paul van Hecke,29,nl NED,CB,24-222,90,66,3,20,42,4,1,66,0,0,,0,,54,324,201,1,0,0,0,0,53,0
Joël Veltman,34,nl NED,RB,33-001,90,55,1,13,26,16,0,55,0,0,,0,,38,181,97,0,2,0,1,0,38,3
Bart Verbruggen,1,nl NED,GK,22-151,90,45,35,45,0,0,0,45,0,0,,0,,31,127,56,0,0,0,0,0,31,0
