Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
João Pedro,9,br BRA,FW,23-112,77,1,0,0,2,1,0,2,0,0,0,0,0,2,2,4,33.3
Danny Welbeck,18,eng ENG,FW,34-051,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kaoru Mitoma,22,jp JPN,LM,27-241,90,0,0,0,1,1,1,3,1,0,0,0,0,3,0,1,0.0
Yasin Ayari,26,se SWE,CM,21-102,89,0,0,0,2,1,0,5,0,1,0,0,0,5,0,1,0.0
Jakub Moder,15,pl POL,CM,25-284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Matt O'Riley,33,dk DEN,CM,24-056,62,0,0,0,1,1,0,3,1,1,0,0,0,4,0,0,
Georginio Rutter,14,fr FRA,FW,22-271,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Simon Adingra,11,ci CIV,RM,23-015,62,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,
Yankuba Minteh,17,gm GAM,RM,20-178,28,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,100.0
Carlos Baleba,20,cm CMR,"DM,CM",21-013,90,0,0,0,0,1,0,0,2,3,0,0,0,5,4,0,100.0
Pervis Estupiñán,30,ec ECU,LB,26-361,90,0,0,0,0,2,0,4,0,2,0,0,0,7,4,3,57.1
Adam Webster,4,eng ENG,CB,30-012,62,0,0,0,1,0,0,0,0,1,0,0,0,4,2,0,100.0
Lewis Dunk,5,eng ENG,CB,33-056,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Jan Paul van Hecke,29,nl NED,CB,24-222,90,0,0,0,0,1,0,1,3,1,0,0,0,4,1,0,100.0
Joël Veltman,34,nl NED,RB,33-001,90,1,0,0,4,5,0,3,0,3,0,0,0,3,2,0,100.0
Bart Verbruggen,1,nl NED,GK,22-151,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
