Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,33-007,90,13,13,0,0,0,0,0,0,0,0,0,0,9,0,0
Callum Hudson-Odoi,14,eng ENG,LW,24-037,89,55,55,0,0,0,0,9,0,0,0,0,0,45,0,1
Willy Boly,30,ci CIV,CB,33-315,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nicolás Domínguez,16,ar ARG,RW,26-169,76,43,43,0,0,0,0,0,0,0,0,0,0,42,0,0
Anthony Elanga,21,se SWE,"RW,RM",22-231,14,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Morgan Gibbs-White,10,eng ENG,"AM,CM",24-322,90,56,55,0,0,1,0,1,0,0,0,0,0,52,1,1
Elliot Anderson,8,eng ENG,"DM,CM",22-038,90,68,64,4,0,0,0,7,0,4,1,3,0,57,0,1
Ryan Yates,22,eng ENG,DM,27-023,67,42,40,2,0,0,0,1,0,0,0,0,0,39,0,0
Jota Silva,20,pt POR,"DM,LM",25-135,23,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Neco Williams,7,wls WAL,LB,23-245,90,49,45,4,1,0,0,3,3,0,0,0,0,45,0,0
Murillo,5,br BRA,CB,22-163,67,57,54,3,2,0,0,0,0,0,0,0,0,50,0,1
Morato,4,br BRA,CB,23-167,23,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Nikola Milenković,31,rs SRB,CB,27-063,90,37,35,1,1,0,0,0,0,0,0,0,0,34,1,0
Ola Aina,34,ng NGA,RB,28-067,90,42,40,2,0,0,0,0,2,0,0,0,0,36,0,1
Matz Sels,26,be BEL,GK,32-292,90,15,7,8,4,0,0,0,0,0,0,0,0,13,0,0
