Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-190,90,33,2,2,17,14,3,33,1,0,0.0,1,100.0,15,44,18,0,1,0,1,2,25,4
Eberechi Eze,10,eng ENG,AM,26-189,86,43,2,12,15,17,5,43,1,0,0.0,1,100.0,23,122,55,2,0,1,1,0,21,4
Eddie Nketiah,9,eng ENG,AM,25-219,4,3,0,1,1,1,0,3,0,0,,0,,1,20,1,0,0,0,0,0,2,0
Ismaila Sarr,7,sn SEN,AM,26-314,90,28,2,5,9,14,2,28,1,0,0.0,1,100.0,12,91,65,1,1,0,0,3,16,6
Jefferson Lerma,8,co COL,CM,30-071,90,48,1,17,25,6,3,48,2,1,50.0,1,50.0,24,62,20,0,0,0,0,1,26,1
Cheick Doucouré,28,ml MLI,CM,24-362,68,30,4,10,16,4,0,30,0,0,,0,,9,22,13,0,1,0,0,0,15,0
Daichi Kamada,18,jp JPN,CM,28-152,22,14,0,5,7,2,1,14,0,0,,0,,2,1,1,0,0,0,0,0,4,0
Tyrick Mitchell,3,eng ENG,WB,25-125,90,44,3,22,20,4,0,44,1,1,100.0,0,0.0,20,130,90,3,0,0,2,0,20,1
Daniel Muñoz,12,co COL,WB,28-223,90,45,4,12,17,18,4,45,4,2,50.0,1,25.0,16,116,65,3,2,0,1,0,20,7
Marc Guéhi,6,eng ENG,CB,24-175,90,61,13,40,18,3,1,61,0,0,,0,,34,140,29,0,0,0,1,0,34,0
Maxence Lacroix,5,fr FRA,CB,24-273,90,53,9,36,15,2,0,53,0,0,,0,,34,147,48,1,0,0,0,0,37,1
Chris Richards,26,us USA,CB,24-282,90,59,5,30,26,3,1,59,0,0,,0,,30,150,72,0,0,0,1,1,40,0
Dean Henderson,1,eng ENG,GK,27-298,90,40,34,40,0,0,0,40,0,0,,0,,23,118,54,0,0,0,0,0,22,0
