Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-190,90,2,0,0,1,1,2,4,50.0,2,2,0,2,0,2,2,0
Eberechi Eze,10,eng ENG,AM,26-189,86,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0
Eddie Nketiah,9,eng ENG,AM,25-219,4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Ismaila Sarr,7,sn SEN,AM,26-314,90,2,2,0,1,1,2,2,100.0,0,0,0,0,0,2,2,0
Jefferson Lerma,8,co COL,CM,30-071,90,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,0,0
Cheick Doucouré,28,ml MLI,CM,24-362,68,2,2,1,1,0,2,2,100.0,0,0,0,0,1,3,4,0
Daichi Kamada,18,jp JPN,CM,28-152,22,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
Tyrick Mitchell,3,eng ENG,WB,25-125,90,6,4,6,0,0,0,1,0.0,1,2,2,0,0,6,0,0
Daniel Muñoz,12,co COL,WB,28-223,90,5,3,3,1,1,1,2,50.0,1,0,0,0,2,7,0,0
Marc Guéhi,6,eng ENG,CB,24-175,90,2,0,2,0,0,2,2,100.0,0,6,1,5,1,3,3,0
Maxence Lacroix,5,fr FRA,CB,24-273,90,3,1,2,1,0,2,2,100.0,0,0,0,0,1,4,4,0
Chris Richards,26,us USA,CB,24-282,90,2,2,1,1,0,0,1,0.0,1,1,1,0,0,2,3,0
Dean Henderson,1,eng ENG,GK,27-298,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
