Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,"FW,LW",33-245,90,16,16,0,0,0,0,0,0,0,0,0,0,7,0,0
Alex Iwobi,17,ng NGA,LW,28-247,62,45,44,1,0,0,0,2,1,0,0,0,0,36,0,0
Rodrigo Muniz,9,br BRA,"FW,LW",23-246,28,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Harry Wilson,8,wls WAL,"RW,CM",27-289,90,44,36,8,2,0,0,7,1,5,2,1,0,35,0,0
Antonee Robinson,33,us USA,"LB,LM",27-150,90,89,71,18,1,0,0,6,17,0,0,0,0,69,0,1
Tom Cairney,10,sct SCO,CM,33-351,62,95,92,3,1,0,0,3,0,0,0,0,0,87,0,2
Andreas Pereira,18,br BRA,CM,29-004,28,20,17,3,1,0,1,4,0,2,2,0,0,12,0,0
Saša Lukić,20,rs SRB,CM,28-145,78,74,68,6,4,0,0,4,0,2,2,0,0,66,0,1
Adama Traoré,11,es ESP,RW,28-346,12,8,8,0,0,0,0,2,0,0,0,0,0,7,0,0
Timothy Castagne,21,be BEL,"RB,RM",29-031,90,73,64,9,0,0,0,3,9,0,0,0,0,64,0,2
Calvin Bassey,3,ng NGA,CB,25-005,90,91,89,2,1,0,0,2,1,0,0,0,0,83,0,1
Joachim Andersen,5,dk DEN,CB,28-219,90,87,86,1,1,0,0,1,0,0,0,0,0,73,0,0
Issa Diop,31,fr FRA,CB,27-362,45,38,38,0,0,0,0,0,0,0,0,0,0,36,0,0
Emile Smith Rowe,32,eng ENG,CM,24-161,45,27,26,1,0,0,0,1,0,0,0,0,0,25,0,0
Bernd Leno,1,de GER,GK,32-307,90,32,26,6,2,0,0,0,0,0,0,0,0,29,0,0
