Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,"FW,LW",33-245,90,33,1,3,13,18,9,31,6,3,50.0,2,33.3,14,100,25,2,0,3,1,2,21,7
Alex Iwobi,17,ng NGA,LW,28-247,62,50,1,3,16,31,4,50,1,1,100.0,0,0.0,35,216,74,4,3,4,1,0,46,4
Rodrigo Muniz,9,br BRA,"FW,LW",23-246,28,8,0,0,5,4,1,8,0,0,,0,,2,4,1,0,0,0,1,1,8,0
Harry Wilson,8,wls WAL,"RW,CM",27-289,90,56,0,5,13,39,3,56,4,2,50.0,1,25.0,34,160,114,4,3,2,0,0,34,5
Antonee Robinson,33,us USA,"LB,LM",27-150,90,103,2,22,43,39,3,103,4,0,0.0,1,25.0,50,242,138,3,0,1,0,1,62,9
Tom Cairney,10,sct SCO,CM,33-351,62,101,0,11,50,40,2,101,3,1,33.3,1,33.3,74,375,172,3,3,2,1,0,92,1
Andreas Pereira,18,br BRA,CM,29-004,28,24,1,4,11,9,0,24,0,0,,0,,9,44,14,0,1,0,1,0,11,0
Saša Lukić,20,rs SRB,CM,28-145,78,78,3,9,40,30,0,78,3,1,33.3,1,33.3,56,366,203,4,4,0,0,0,61,0
Adama Traoré,11,es ESP,RW,28-346,12,9,0,0,0,9,1,9,2,1,50.0,1,50.0,6,69,25,0,0,0,0,0,8,3
Timothy Castagne,21,be BEL,"RB,RM",29-031,90,83,9,32,23,28,3,83,0,0,,0,,46,206,143,3,2,0,0,0,60,6
Calvin Bassey,3,ng NGA,CB,25-005,90,96,10,39,40,18,1,96,2,2,100.0,0,0.0,64,313,173,1,0,0,2,0,73,3
Joachim Andersen,5,dk DEN,CB,28-219,90,89,7,40,43,6,1,89,0,0,,0,,61,290,137,0,0,0,0,0,73,0
Issa Diop,31,fr FRA,CB,27-362,45,40,2,13,25,2,1,40,0,0,,0,,31,122,53,0,0,0,0,0,33,0
Emile Smith Rowe,32,eng ENG,CM,24-161,45,29,0,4,12,13,1,29,1,1,100.0,0,0.0,19,87,37,0,2,0,1,0,23,6
Bernd Leno,1,de GER,GK,32-307,90,35,24,32,3,0,0,35,0,0,,0,,18,61,34,0,0,0,0,0,22,0
