Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,32-290,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Morato,4,br BRA,"CB,FW",23-084,19,1,1,1,0,0,0,0,,0,1,1,0,0,1,3,0
Anthony Elanga,21,se SWE,LW,22-148,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Jota Silva,20,pt POR,"RW,FW,AM,CM",25-052,45,1,0,1,0,0,0,2,0.0,2,0,0,0,3,4,0,0
Callum Hudson-Odoi,14,eng ENG,"RW,LW,LM",23-320,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Morgan Gibbs-White,10,eng ENG,"AM,DM,CM",24-239,82,2,1,0,0,2,0,1,0.0,1,0,0,0,1,3,2,0
Elliot Anderson,8,eng ENG,DM,21-321,58,3,2,3,0,0,3,3,100.0,0,2,1,1,1,4,4,0
Ramón Sosa,24,py PAR,"RM,RW,DM",25-022,32,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0
James Ward-Prowse,18,eng ENG,DM,29-326,45,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0
Ryan Yates,22,eng ENG,"DM,CM",26-306,45,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0
Álex Moreno,19,es ESP,LB,31-106,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0
Neco Williams,7,wls WAL,RB,23-162,45,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,3,0
Murillo,5,br BRA,CB,22-080,90,0,0,0,0,0,0,2,0.0,2,2,2,0,0,0,15,0
Nikola Milenković,31,rs SRB,CB,26-346,90,1,1,1,0,0,0,0,,0,3,3,0,1,2,8,0
Ola Aina,34,ng NGA,"LB,RB",27-350,90,4,0,3,1,0,3,7,42.9,4,0,0,0,1,5,6,0
Matz Sels,26,be BEL,GK,32-209,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
