Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,32-339,90,24,1,4,14,6,1,24,0,0,,0,,12,52,19,0,0,0,2,0,19,1
Callum Hudson-Odoi,14,eng ENG,LW,24-003,58,25,1,5,9,11,0,25,0,0,,0,,15,96,66,2,1,0,1,1,21,2
Jota Silva,20,pt POR,"RW,RM",25-101,32,19,1,2,5,13,0,19,2,1,50.0,0,0.0,12,121,100,2,2,0,1,1,12,3
Anthony Elanga,21,se SWE,"RW,LW,AM",22-197,87,41,4,9,11,22,6,41,4,2,50.0,1,25.0,14,131,108,4,2,1,2,1,24,9
Taiwo Awoniyi,9,ng NGA,"FW,AM",27-090,3,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Morgan Gibbs-White,10,eng ENG,AM,24-288,58,30,1,5,12,13,1,30,3,1,33.3,1,33.3,19,127,93,3,1,0,0,0,24,1
Elliot Anderson,8,eng ENG,"AM,DM,CM",22-004,32,26,0,2,11,13,0,26,1,0,0.0,1,100.0,15,83,35,1,1,0,1,3,19,0
Nicolás Domínguez,16,ar ARG,DM,26-135,73,53,3,15,27,13,1,53,1,0,0.0,1,100.0,26,99,58,1,0,1,0,0,35,1
Ramón Sosa,24,py PAR,"LW,LB",25-071,17,12,0,1,4,7,1,12,1,0,0.0,1,100.0,6,25,6,0,1,0,0,1,7,5
Ryan Yates,22,eng ENG,"DM,CM",26-355,90,54,1,7,31,16,2,54,0,0,,0,,23,92,51,1,0,0,0,0,30,3
Álex Moreno,19,es ESP,LB,31-155,87,50,9,21,19,10,0,50,2,1,50.0,1,50.0,18,72,32,2,1,0,1,0,21,2
James Ward-Prowse,18,eng ENG,"LM,LB",30-009,3,8,0,0,6,2,0,8,0,0,,0,,6,16,4,0,0,0,0,0,7,0
Murillo,5,br BRA,CB,22-129,90,53,13,24,24,5,1,53,0,0,,0,,23,135,100,1,0,0,1,0,27,0
Nikola Milenković,31,rs SRB,CB,27-029,90,47,6,21,24,2,0,47,0,0,,0,,22,102,58,1,0,0,0,0,28,0
Ola Aina,34,ng NGA,RB,28-033,90,63,1,16,28,20,3,63,1,1,100.0,0,0.0,26,164,113,2,0,1,3,0,28,4
Matz Sels,26,be BEL,GK,32-258,90,31,25,31,0,0,0,31,0,0,,0,,14,72,25,0,0,0,0,0,13,0
